N;M;Output
100000;128;95175
100000;128;100776
100000;128;99050
100000;128;103443
100000;128;93409
100000;128;96089
100000;128;95116
100000;128;97388
100000;128;107227
100000;128;97241
100000;128;95749
100000;128;98613
100000;128;98748
100000;128;94840
100000;128;108644
100000;128;95039
100000;128;105807
100000;128;113005
100000;128;90684
100000;128;89794
100000;128;98413
100000;128;93132
100000;128;85945
100000;128;111996
100000;128;112645
100000;128;104058
100000;128;110862
100000;128;109442
100000;128;94933
100000;128;99108
100000;128;93500
100000;128;95995
100000;128;102889
100000;128;111185
100000;128;101171
100000;128;93517
100000;128;89856
100000;128;101669
100000;128;95027
100000;128;99923
100000;128;100178
100000;128;89335
100000;128;89957
100000;128;104272
100000;128;99488
100000;128;95103
100000;128;99958
100000;128;90904
100000;128;118897
100000;128;99933
100000;128;98596
100000;128;109646
100000;128;93945
100000;128;96152
100000;128;110964
100000;128;101619
100000;128;103286
100000;128;106731
100000;128;112866
100000;128;89884
100000;128;122659
100000;128;98111
100000;128;106765
100000;128;105638
100000;128;89068
100000;128;121588
100000;128;113704
100000;128;98227
100000;128;103617
100000;128;102436
100000;128;95086
100000;128;95676
100000;128;98271
100000;128;103054
100000;128;117792
100000;128;103555
100000;128;92005
100000;128;100693
100000;128;96721
100000;128;109240
100000;128;106698
100000;128;99110
100000;128;100999
100000;128;87081
100000;128;96738
100000;128;94851
100000;128;110752
100000;128;92949
100000;128;94532
100000;128;113555
100000;128;103252
100000;128;91933
100000;128;88060
100000;128;101371
100000;128;92115
100000;128;88055
100000;128;91369
100000;128;105117
100000;128;89106
100000;128;101121
100000;128;90482
100000;128;99509
100000;128;84727
100000;128;115456
100000;128;123111
100000;128;102021
100000;128;100663
100000;128;111988
100000;128;103325
100000;128;103034
100000;128;91976
100000;128;90267
100000;128;88496
100000;128;92424
100000;128;102815
100000;128;98042
100000;128;109928
100000;128;111143
100000;128;95350
100000;128;92587
100000;128;102854
100000;128;98784
100000;128;90792
100000;128;106207
100000;128;105000
100000;128;114265
100000;128;94292
100000;128;92447
100000;128;104762
100000;128;101858
100000;128;97482
100000;128;109361
100000;128;104214
100000;128;92437
100000;128;90736
100000;128;95774
100000;128;95396
100000;128;97057
100000;128;100060
100000;128;88316
100000;128;104785
100000;128;101923
100000;128;102767
100000;128;110878
100000;128;105084
100000;128;79352
100000;128;131183
100000;128;103968
100000;128;112420
100000;128;92367
100000;128;84779
100000;128;100509
100000;128;88768
100000;128;94688
100000;128;110520
100000;128;102285
100000;128;88844
100000;128;99003
100000;128;93425
100000;128;96496
100000;128;94787
100000;128;87002
100000;128;109294
100000;128;117397
100000;128;93310
100000;128;96794
100000;128;103820
100000;128;93432
100000;128;100499
100000;128;97031
100000;128;95998
100000;128;97873
100000;128;113974
100000;128;108442
100000;128;108062
100000;128;91517
100000;128;120899
100000;128;89071
100000;128;97238
100000;128;101818
100000;128;89874
100000;128;114650
100000;128;99748
100000;128;88767
100000;128;83082
100000;128;95505
100000;128;111677
100000;128;100542
100000;128;107565
100000;128;100002
100000;128;117699
100000;128;91800
100000;128;106031
100000;128;94350
100000;128;104194
100000;128;101331
100000;128;97155
100000;128;114033
100000;128;87588
100000;128;106742
100000;128;97281
100000;128;90026
100000;128;99755
100000;128;92587
100000;128;98780
100000;128;113335
100000;128;88604
100000;128;92861
100000;128;92320
100000;128;101916
100000;128;101808
100000;128;91722
100000;128;105685
100000;128;114073
100000;128;96387
100000;128;111049
100000;128;104568
100000;128;100210
100000;128;114254
100000;128;99504
100000;128;115839
100000;128;120369
100000;128;94944
100000;128;88734
100000;128;100438
100000;128;103331
100000;128;112661
100000;128;103304
100000;128;109991
100000;128;96549
100000;128;91533
100000;128;96266
100000;128;87563
100000;128;86698
100000;128;96062
100000;128;91463
100000;128;88145
100000;128;105772
100000;128;107100
100000;128;126834
100000;128;92011
100000;128;133660
100000;128;97568
100000;128;94308
100000;128;91067
100000;128;94362
100000;128;100106
100000;128;122693
100000;128;94752
100000;128;87076
100000;128;99047
100000;128;104486
100000;128;106535
100000;128;102356
100000;128;97429
100000;128;85605
100000;128;103980
100000;128;96845
100000;128;92019
100000;128;85847
100000;128;94612
100000;128;88639
100000;128;121288
100000;128;111774
100000;128;90206
100000;128;115261
100000;128;94061
100000;128;110505
100000;128;99419
100000;128;84568
100000;128;108133
100000;128;92890
100000;128;115170
100000;128;97886
100000;128;103544
100000;128;93392
100000;128;103968
100000;128;91615
100000;128;103952
100000;128;97154
100000;128;113978
100000;128;109567
100000;128;98183
100000;128;90905
100000;128;89595
100000;128;102538
100000;128;92782
100000;128;95924
100000;128;108423
100000;128;123643
100000;128;115030
100000;128;92821
100000;128;93222
100000;128;99384
100000;128;109380
100000;128;88124
100000;128;103179
100000;128;109973
100000;128;83432
100000;128;99335
100000;128;97699
100000;128;102820
100000;128;98274
100000;128;114407
100000;128;102207
100000;128;100390
100000;128;94437
100000;128;104238
100000;128;105598
100000;128;102555
100000;128;109714
100000;128;94165
100000;128;110159
100000;128;102170
100000;128;98476
100000;128;109848
100000;128;93002
100000;128;83743
100000;128;100093
100000;128;82157
100000;128;112710
100000;128;89345
100000;128;113974
100000;128;111480
100000;128;100183
100000;128;92135
100000;128;124951
100000;128;97097
100000;128;95063
100000;128;107731
100000;128;103856
100000;128;120944
100000;128;107324
100000;128;88955
100000;128;93694
100000;128;92738
100000;128;122118
100000;128;115717
100000;128;102682
100000;128;97078
100000;128;94061
100000;128;92165
100000;128;96939
100000;128;106298
100000;128;99976
100000;128;120525
100000;128;109213
100000;128;100519
100000;128;96502
100000;128;93760
100000;128;98416
100000;128;100386
100000;128;90963
100000;128;105019
100000;128;107727
100000;128;107018
100000;128;101549
100000;128;94263
100000;128;97907
100000;128;90709
100000;128;90230
100000;128;93142
100000;128;95110
100000;128;109339
100000;128;90919
100000;128;97100
100000;128;91083
100000;128;92685
100000;128;97979
100000;128;99393
100000;128;97238
100000;128;104342
100000;128;109097
100000;128;101197
100000;128;105282
100000;128;100545
100000;128;103478
100000;128;109333
100000;128;79708
100000;128;82642
100000;128;102627
100000;128;86641
100000;128;126660
100000;128;103184
100000;128;89552
100000;128;99664
100000;128;93476
100000;128;92991
100000;128;101024
100000;128;91191
100000;128;93722
100000;128;103891
100000;128;114897
100000;128;96284
100000;128;105373
100000;128;91943
100000;128;104410
100000;128;95384
100000;128;79438
100000;128;93626
100000;128;110856
100000;128;98711
100000;128;96666
100000;128;90656
100000;128;97612
100000;128;109305
100000;128;94151
100000;128;107160
100000;128;76868
100000;128;101616
100000;128;92685
100000;128;102521
100000;128;87438
100000;128;109048
100000;128;94490
100000;128;90994
100000;128;96164
100000;128;100000
100000;128;98912
100000;128;97646
100000;128;92575
100000;128;94951
100000;128;82675
100000;128;107791
100000;128;92442
100000;128;95328
100000;128;102930
100000;128;94105
100000;128;109185
100000;128;101735
100000;128;90065
100000;128;107135
100000;128;114010
100000;128;102122
100000;128;114474
100000;128;95097
100000;128;97687
100000;128;103912
100000;128;116454
100000;128;121487
100000;128;95358
100000;128;86386
100000;128;120138
100000;128;88014
100000;128;102976
100000;128;98799
100000;128;106628
100000;128;110236
100000;128;111567
100000;128;98017
100000;128;96194
100000;128;102518
100000;128;97740
100000;128;109403
100000;128;95245
100000;128;118776
100000;128;93101
100000;128;100446
100000;128;112455
100000;128;103945
100000;128;121411
100000;128;118593
100000;128;110204
100000;128;88348
100000;128;95151
100000;128;97525
100000;128;122612
100000;128;84723
100000;128;97961
100000;128;94755
100000;128;87106
100000;128;89001
100000;128;103912
100000;128;101371
100000;128;105247
100000;128;105714
100000;128;89850
100000;128;91323
100000;128;90515
100000;128;103186
100000;128;102443
100000;128;88427
100000;128;107731
100000;128;93372
100000;128;100961
100000;128;93143
100000;128;106108
100000;128;72413
100000;128;75005
100000;128;104042
100000;128;76554
100000;128;101586
100000;128;95823
100000;128;96956
100000;128;114025
100000;128;97085
100000;128;94258
100000;128;101568
100000;128;103483
100000;128;100535
100000;128;112569
100000;128;116574
100000;128;106354
100000;128;84413
100000;128;92542
100000;128;87795
100000;128;98236
100000;128;99124
100000;128;99422
100000;128;111161
100000;128;106641
100000;128;90015
100000;128;103136
100000;128;95528
100000;128;97954
100000;128;101653
100000;128;103068
100000;128;80357
100000;128;99806
100000;128;92098
100000;128;92320
100000;128;103040
100000;128;96055
100000;128;102403
100000;128;89395
100000;128;103792
100000;128;93160
100000;128;95035
100000;128;100158
100000;128;94345
100000;128;99956
100000;128;101193
100000;128;96474
100000;128;108849
100000;128;94017
100000;128;98996
100000;128;78734
100000;128;119113
100000;128;106919
100000;128;87473
100000;128;83682
100000;128;102923
100000;128;88333
100000;128;94194
100000;128;107369
100000;128;98400
100000;128;104587
100000;128;97944
100000;128;103248
100000;128;97530
100000;128;106594
100000;128;114109
100000;128;98580
100000;128;108346
100000;128;93341
100000;128;106579
100000;128;85162
100000;128;106395
100000;128;100002
100000;128;112604
100000;128;101841
100000;128;103480
100000;128;93126
100000;128;97971
100000;128;105594
100000;128;102061
100000;128;107651
100000;128;96484
100000;128;104698
100000;128;120077
100000;128;100080
100000;128;83326
100000;128;103631
100000;128;100024
100000;128;102789
100000;128;93580
100000;128;106297
100000;128;82192
100000;128;94957
100000;128;104880
100000;128;94507
100000;128;91164
100000;128;100059
100000;128;93987
100000;128;98287
100000;128;110450
100000;128;99697
100000;128;111747
100000;128;96523
100000;128;112258
100000;128;93751
100000;128;100197
100000;128;104898
100000;128;91766
100000;128;102799
100000;128;119201
100000;128;96983
100000;128;83278
100000;128;94618
100000;128;100759
100000;128;86296
100000;128;104285
100000;128;99284
100000;128;99053
100000;128;93243
100000;128;83235
100000;128;98961
100000;128;100371
100000;128;110908
100000;128;103016
100000;128;120947
100000;128;99677
100000;128;111113
100000;128;93716
100000;128;97358
100000;128;99645
100000;128;90916
100000;128;105366
100000;128;89107
100000;128;94530
100000;128;108726
100000;128;96390
100000;128;90264
100000;128;101374
100000;128;110919
100000;128;91017
100000;128;98033
100000;128;98862
100000;128;99956
100000;128;86862
100000;128;93211
100000;128;82666
100000;128;109507
100000;128;85197
100000;128;86556
100000;128;95157
100000;128;96339
100000;128;117593
100000;128;91991
100000;128;99664
100000;128;101838
100000;128;108807
100000;128;91522
100000;128;91159
100000;128;107858
100000;128;110267
100000;128;75480
100000;128;91263
100000;128;102402
100000;128;102681
100000;128;95524
100000;128;113864
100000;128;116260
100000;128;107973
100000;128;107257
100000;128;98488
100000;128;91319
100000;128;96999
100000;128;113578
100000;128;111758
100000;128;104988
100000;128;111165
100000;128;105523
100000;128;105258
100000;128;99909
100000;128;97649
100000;128;91525
100000;128;106101
100000;128;93074
100000;128;81930
100000;128;107130
100000;128;105869
100000;128;98098
100000;128;100786
100000;128;87378
100000;128;97177
100000;128;109093
100000;128;109520
100000;128;101997
100000;128;85754
100000;128;101819
100000;128;94326
100000;128;102437
100000;128;104425
100000;128;120194
100000;128;104827
100000;128;123301
100000;128;103075
100000;128;105294
100000;128;98262
100000;128;101394
100000;128;90685
100000;128;90653
100000;128;124221
100000;128;121867
100000;128;90137
100000;128;90771
100000;128;92996
100000;128;92243
100000;128;99311
100000;128;101994
100000;128;102197
100000;128;104497
100000;128;96140
100000;128;106050
100000;128;74514
100000;128;115560
100000;128;100456
100000;128;90136
100000;128;109341
100000;128;92274
100000;128;111403
100000;128;110394
100000;128;105547
100000;128;100941
100000;128;98539
100000;128;93334
100000;128;107505
100000;128;92991
100000;128;94021
100000;128;94816
100000;128;98211
100000;128;95072
100000;128;86643
100000;128;103842
100000;128;89758
100000;128;88597
100000;128;99914
100000;128;113898
100000;128;91493
100000;128;97266
100000;128;109077
100000;128;89397
100000;128;95965
100000;128;101649
100000;128;103985
100000;128;97562
100000;128;90373
100000;128;96327
100000;128;100364
100000;128;100687
100000;128;91197
100000;128;95315
100000;128;104120
100000;128;96727
100000;128;115499
100000;128;102826
100000;128;95384
100000;128;96992
100000;128;85792
100000;128;118989
100000;128;106809
100000;128;97961
100000;128;94229
100000;128;101502
100000;128;88980
100000;128;97000
100000;128;117008
100000;128;94790
100000;128;97898
100000;128;101111
100000;128;100048
100000;128;105759
100000;128;97823
100000;128;93832
100000;128;108845
100000;128;108017
100000;128;94895
100000;128;106911
100000;128;105583
100000;128;104999
100000;128;109567
100000;128;105565
100000;128;120520
100000;128;96640
100000;128;93694
100000;128;93906
100000;128;102930
100000;128;93251
100000;128;87195
100000;128;105293
100000;128;105319
100000;128;91024
100000;128;96853
100000;128;88863
100000;128;96724
100000;128;97383
100000;128;100669
100000;128;87329
100000;128;104197
100000;128;113259
100000;128;107403
100000;128;109587
100000;128;101394
100000;128;100015
100000;128;79517
100000;128;100615
100000;128;113337
100000;128;105665
100000;128;92359
100000;128;103151
100000;128;101154
100000;128;99058
100000;128;106253
100000;128;118365
100000;128;96387
100000;128;102129
100000;128;85558
100000;128;97983
100000;128;93923
100000;128;82903
100000;128;93495
100000;128;96127
100000;128;83716
100000;128;93512
100000;128;104279
100000;128;100473
100000;128;95744
100000;128;87792
100000;128;118556
100000;128;112586
100000;128;106255
100000;128;114193
100000;128;97973
100000;128;82907
100000;128;89939
100000;128;105370
100000;128;99483
100000;128;91549
100000;128;89585
100000;128;103158
100000;128;92933
100000;128;113076
100000;128;110030
100000;128;108148
100000;128;107928
100000;128;101973
100000;128;95816
100000;128;110545
100000;128;97457
100000;128;91834
100000;128;99721
100000;128;92604
100000;128;84243
100000;128;95201
100000;128;92643
100000;128;98098
100000;128;93341
100000;128;88014
100000;128;106398
100000;128;85553
100000;128;90238
100000;128;88728
100000;128;109681
100000;128;111338
100000;128;96376
100000;128;92409
100000;128;95236
100000;128;114618
100000;128;84237
100000;128;109177
100000;128;107706
100000;128;99290
100000;128;108079
100000;128;94781
100000;128;94933
100000;128;95012
100000;128;92568
100000;128;97457
100000;128;97457
100000;128;97774
100000;128;119136
100000;128;97419
100000;128;97346
100000;128;103556
100000;128;89901
100000;128;95340
100000;128;92230
100000;128;98964
100000;128;102299
100000;128;109743
100000;128;106630
100000;128;93400
100000;128;96846
100000;128;101757
100000;128;96791
100000;128;109124
100000;128;103136
100000;128;96339
100000;128;111876
100000;128;103099
100000;128;92384
100000;128;106299
100000;128;115691
100000;128;113268
100000;128;93333
100000;128;88787
100000;128;106816
100000;128;104284
100000;128;108494
100000;128;109677
100000;128;96260
100000;128;87898
100000;128;97916
100000;128;88034
100000;128;120723
100000;128;102795
100000;128;106741
100000;128;107770
100000;128;94746
100000;128;90120
100000;128;90280
100000;128;91971
100000;128;89218
100000;128;95055
100000;128;99768
100000;128;105706
100000;128;103073
100000;128;100631
100000;128;100233
100000;128;106543
100000;128;105698
100000;128;99162
100000;128;111492
100000;128;106565
100000;128;104442
100000;128;83633
100000;128;94478
100000;128;102914
100000;128;106377
100000;128;110665
100000;128;105175
100000;128;90210
100000;128;110543
100000;128;109135
100000;128;89742
100000;128;104527
100000;128;99829
100000;128;104812
100000;128;102944
100000;128;109294
100000;128;100367
100000;128;107426
100000;128;90063
100000;128;88277
100000;128;87530
100000;128;100657
100000;128;97439
100000;128;93837
100000;128;93358
100000;128;98665
100000;128;93984
100000;128;102311
100000;128;96666
100000;128;100327
100000;128;92113
100000;128;99014
100000;128;95816
100000;128;101615
100000;128;87363
100000;128;86168
100000;128;103831
100000;128;106772
100000;128;85131
100000;128;91725
100000;128;96128
100000;128;93081
100000;128;100417
100000;128;101482
100000;128;103534
100000;128;115769
100000;128;83348
100000;128;102218
100000;128;104187
100000;128;90227
100000;128;92363
100000;128;100106
100000;128;104392
100000;128;121617
100000;128;106936
100000;128;87423
100000;128;95607
100000;128;96788
100000;128;94647
100000;128;105783
100000;128;111245
100000;128;91052
100000;128;96411
100000;128;93285
100000;128;85164
100000;128;101326
100000;128;105554
100000;128;108599
100000;128;119117
100000;128;111530
100000;128;108125
100000;128;98197
100000;128;87558
100000;128;96508
100000;128;102424
100000;128;102662
100000;128;93958
100000;128;95479
100000;128;101750
100000;128;76401
100000;128;94177
100000;128;103541
100000;128;98011
100000;128;107033
100000;128;102682
100000;128;90259
100000;128;98073
100000;128;97008
100000;128;107774
100000;128;98507
100000;128;94591
100000;128;96375
100000;128;110816
100000;128;93295
100000;128;99714
100000;128;100974
100000;128;118299
100000;128;114873
100000;128;89684
100000;128;91544
100000;128;108876
100000;128;101029
100000;128;91251
100000;128;96399
100000;128;97463
100000;128;113335
100000;128;95269
100000;128;91359
100000;128;82974
100000;128;92467
100000;128;106861
100000;128;95438
100000;128;107003
100000;128;102463
100000;128;101239
100000;128;91403
100000;128;113016
100000;128;109481
100000;128;99855
100000;128;83199
100000;128;87869
100000;128;91159
100000;128;101889
100000;128;82475
100000;128;88196
100000;128;91444
100000;128;93760
100000;128;93714
100000;128;111739
100000;128;94969
100000;128;112511
100000;128;91615
100000;128;101152
100000;128;99445
100000;128;106897
100000;128;88204
100000;128;120995
100000;128;108545
100000;128;90977
100000;128;103352
100000;128;97479
100000;128;92104
100000;128;103380
100000;128;87103
100000;128;94498
100000;128;93011
100000;128;112217
100000;128;106479
100000;128;99201
100000;128;110784
100000;128;109881
100000;128;119350
100000;128;102304
100000;128;98754
100000;128;82431
100000;128;87753
100000;128;99857
100000;128;91730
100000;128;111431
100000;128;81843
100000;128;93160
100000;128;110378
100000;128;113695
100000;128;98361
100000;128;93659
100000;128;104952
100000;128;106654
100000;128;100893
100000;128;90824
100000;128;95056
100000;128;101885
100000;128;89064
100000;128;92431
100000;128;95548
100000;128;100067
100000;128;82400
100000;128;111764
100000;128;92838
100000;128;99190
100000;128;105601
100000;128;97973
100000;128;89973
100000;128;105128
100000;128;99427
100000;128;96410
100000;128;95527
100000;128;88080
100000;128;89588
100000;128;101663
100000;128;90690
100000;128;104741
100000;128;99393
100000;128;112793
100000;128;88736
100000;128;110840
100000;128;101247
100000;128;96551
100000;128;80050
100000;128;91873
100000;128;114609
100000;128;97973
100000;128;100499
100000;128;101346
100000;128;94723
100000;128;111228
100000;128;114058
100000;128;106454
100000;128;97639
100000;128;103680
100000;128;94165
100000;128;97352
100000;128;105474
100000;128;103044
100000;128;99086
100000;128;90200
100000;128;93926
100000;128;112328
100000;128;100809
100000;128;111727
100000;128;112628
100000;128;109495
100000;128;88612
100000;128;94021
100000;128;108194
100000;128;91080
100000;128;104798
100000;128;94589
100000;128;103642
100000;128;119442
100000;128;109240
100000;128;99768
100000;128;88598
100000;128;85639
100000;128;94119
100000;128;87999
100000;128;100584
100000;128;91911
100000;128;100673
100000;128;100729
100000;128;110720
100000;128;99651
100000;128;98196
100000;128;90910
100000;128;101517
100000;128;104809
100000;128;125446
100000;128;94145
100000;128;92281
100000;128;110852
100000;128;85242
100000;128;96727
100000;128;113377
100000;128;92582
100000;128;85963
100000;128;94466
100000;128;90216
100000;128;94825
100000;128;106149
100000;128;104627
100000;128;105076
100000;128;82004
100000;128;99703
100000;128;89847
100000;128;89961
100000;128;114194
100000;128;118138
100000;128;103995
100000;128;99829
100000;128;84508
100000;128;102429
100000;128;88829
100000;128;100380
100000;128;120761
100000;128;97115
100000;128;88389
100000;128;92963
100000;128;100238
100000;128;101845
100000;128;89166
100000;128;115136
100000;128;111456
100000;128;120681
100000;128;116879
100000;128;97365
100000;128;98751
100000;128;103169
100000;128;95297
100000;128;91894
100000;128;100716
100000;128;109841
100000;128;115756
100000;128;84062
100000;128;105185
100000;128;105413
100000;128;122120
100000;128;104229
100000;128;87513
100000;128;100822
100000;128;87558
100000;128;101008
100000;128;108695
100000;128;88130
100000;128;98646
100000;128;101102
100000;128;77998
100000;128;110549
100000;128;82305
100000;128;96476
100000;128;108503
100000;128;107514
100000;128;102868
100000;128;105904
100000;128;99920
100000;128;110386
100000;128;85482
100000;128;97032
100000;128;101931
100000;128;101744
100000;128;99677
100000;128;94729
100000;128;99406
100000;128;107852
100000;128;109108
100000;128;101663
100000;128;108971
100000;128;86182
100000;128;107386
100000;128;114991
100000;128;105088
100000;128;92033
100000;128;88870
100000;128;98570
100000;128;96739
100000;128;96212
100000;128;99690
100000;128;89138
100000;128;97532
100000;128;98967
100000;128;88947
100000;128;97772
100000;128;110212
100000;128;102648
100000;128;105496
100000;128;95181
100000;128;96143
100000;128;92515
100000;128;112151
100000;128;98715
100000;128;100184
100000;128;97764
100000;128;99799
100000;128;96630
100000;128;101980
100000;128;84138
100000;128;107232
100000;128;98022
100000;128;103103
100000;128;110533
100000;128;100348
100000;128;116049
100000;128;98990
100000;128;93646
100000;128;110307
100000;128;94336
100000;128;106432
100000;128;100974
100000;128;117532
100000;128;100968
100000;128;84961
100000;128;89228
100000;128;103915
100000;128;105894
100000;128;86820
100000;128;95157
100000;128;110964
100000;128;90615
100000;128;86982
100000;128;104605
100000;128;101257
100000;128;100974
100000;128;93036
100000;128;103658
100000;128;107414
100000;128;98211
100000;128;97042
100000;128;112274
100000;128;82145
100000;128;102337
100000;128;91310
100000;128;106832
100000;128;96623
100000;128;101912
100000;128;106778
100000;128;121849
100000;128;107700
100000;128;92119
100000;128;116172
100000;128;93694
100000;128;84110
100000;128;101723
100000;128;105901
100000;128;96623
100000;128;98987
100000;128;89288
100000;128;89241
100000;128;112591
100000;128;115235
100000;128;101328
100000;128;101890
100000;128;97516
100000;128;104883
100000;128;98805
100000;128;109659
100000;128;99458
100000;128;90058
100000;128;93797
100000;128;88092
100000;128;103912
100000;128;107663
100000;128;91239
100000;128;103499
100000;128;113217
100000;128;104627
100000;128;100011
100000;128;94490
100000;128;101281
100000;128;105511
100000;128;97612
100000;128;85945
100000;128;99527
100000;128;100050
100000;128;123522
100000;128;105081
100000;128;110096
100000;128;96012
100000;128;92654
100000;128;106288
100000;128;95030
100000;128;105787
100000;128;104435
100000;128;94076
100000;128;106174
100000;128;101811
100000;128;119950
100000;128;103283
100000;128;117406
100000;128;100117
100000;128;100759
100000;128;101277
100000;128;99885
100000;128;115110
100000;128;93926
100000;128;110569
100000;128;103137
100000;128;76389
100000;128;93958
100000;128;100676
100000;128;114006
100000;128;104017
100000;128;110117
100000;128;107867
100000;128;109193
100000;128;94729
100000;128;108545
100000;128;99656
100000;128;90706
100000;128;83506
100000;128;96678
100000;128;111640
100000;128;94850
100000;128;113670
100000;128;91717
100000;128;121866
100000;128;84764
100000;128;81336
100000;128;101528
100000;128;104300
100000;128;120581
100000;128;116772
100000;128;112078
100000;128;108102
100000;128;100515
100000;128;104017
100000;128;85579
100000;128;82758
100000;128;107486
100000;128;98583
100000;128;97352
100000;128;95968
100000;128;97792
100000;128;115287
100000;128;97568
100000;128;89751
100000;128;85658
100000;128;112910
100000;128;107347
100000;128;97904
100000;128;108672
100000;128;101918
100000;128;101287
100000;128;105427
100000;128;101623
100000;128;110617
100000;128;100528
100000;128;92974
100000;128;100275
100000;128;111338
100000;128;108876
100000;128;86216
100000;128;101816
100000;128;94061
100000;128;98862
100000;128;94027
100000;128;94125
100000;128;98199
100000;128;98015
100000;128;111173
100000;128;99242
100000;128;75737
100000;128;95010
100000;128;108730
100000;128;109991
100000;128;98476
100000;128;115765
100000;128;95434
100000;128;95098
100000;128;113851
100000;128;101008
100000;128;93872
100000;128;98441
100000;128;111017
100000;128;103168
100000;128;102839
100000;128;117514
100000;128;93186
100000;128;100604
100000;128;105063
100000;128;117393
100000;128;108892
100000;128;103133
100000;128;98561
100000;128;109706
100000;128;97823
100000;128;91419
100000;128;99910
100000;128;100769
100000;128;98881
100000;128;92265
100000;128;102777
100000;128;114575
100000;128;91844
100000;128;93749
100000;128;104173
100000;128;100191
100000;128;113532
100000;128;105085
100000;128;102859
100000;128;83584
100000;128;129743
100000;128;92836
100000;128;107181
100000;128;125718
100000;128;104570
100000;128;110908
