N;M;Output
100000;512;108527
100000;512;109782
100000;512;101447
100000;512;96391
100000;512;93255
100000;512;97960
100000;512;99381
100000;512;96770
100000;512;99190
100000;512;119206
100000;512;110143
100000;512;89791
100000;512;96580
100000;512;98954
100000;512;102410
100000;512;95066
100000;512;98332
100000;512;95051
100000;512;92398
100000;512;95949
100000;512;96964
100000;512;96606
100000;512;97248
100000;512;101650
100000;512;93901
100000;512;96985
100000;512;100141
100000;512;104824
100000;512;101055
100000;512;104177
100000;512;99778
100000;512;102882
100000;512;108492
100000;512;96499
100000;512;100686
100000;512;107716
100000;512;110048
100000;512;100943
100000;512;93300
100000;512;101380
100000;512;98948
100000;512;87818
100000;512;101948
100000;512;99332
100000;512;98212
100000;512;95906
100000;512;95708
100000;512;100208
100000;512;98623
100000;512;99070
100000;512;102727
100000;512;100658
100000;512;101180
100000;512;100456
100000;512;98217
100000;512;93125
100000;512;98257
100000;512;98455
100000;512;98415
100000;512;97270
100000;512;102259
100000;512;109614
100000;512;98720
100000;512;92012
100000;512;102549
100000;512;100813
100000;512;99833
100000;512;101093
100000;512;102941
100000;512;100101
100000;512;94168
100000;512;98267
100000;512;101437
100000;512;95735
100000;512;100468
100000;512;97977
100000;512;105502
100000;512;99496
100000;512;110536
100000;512;96008
100000;512;92669
100000;512;100513
100000;512;102701
100000;512;97181
100000;512;92572
100000;512;102221
100000;512;100749
100000;512;96839
100000;512;100988
100000;512;100498
100000;512;100207
100000;512;104852
100000;512;104275
100000;512;97537
100000;512;101297
100000;512;102790
100000;512;95787
100000;512;92808
100000;512;101413
100000;512;97342
100000;512;96770
100000;512;100126
100000;512;97740
100000;512;94710
100000;512;103528
100000;512;101241
100000;512;104905
100000;512;105964
100000;512;96620
100000;512;97822
100000;512;104667
100000;512;102129
100000;512;102786
100000;512;102668
100000;512;96192
100000;512;94137
100000;512;96458
100000;512;111092
100000;512;90405
100000;512;101303
100000;512;96325
100000;512;96378
100000;512;98977
100000;512;100912
100000;512;101081
100000;512;103145
100000;512;93902
100000;512;92558
100000;512;104663
100000;512;102141
100000;512;98577
100000;512;104993
100000;512;96319
100000;512;94305
100000;512;101381
100000;512;103493
100000;512;106087
100000;512;105104
100000;512;102553
100000;512;102696
100000;512;89328
100000;512;98747
100000;512;93657
100000;512;97469
100000;512;101801
100000;512;99336
100000;512;105506
100000;512;107144
100000;512;100419
100000;512;98592
100000;512;99368
100000;512;92027
100000;512;100408
100000;512;96298
100000;512;98289
100000;512;103802
100000;512;99781
100000;512;109811
100000;512;105020
100000;512;102117
100000;512;101678
100000;512;97825
100000;512;97081
100000;512;105414
100000;512;103664
100000;512;104559
100000;512;96238
100000;512;101703
100000;512;98440
100000;512;104260
100000;512;105167
100000;512;104600
100000;512;98430
100000;512;100705
100000;512;100636
100000;512;98575
100000;512;100692
100000;512;95926
100000;512;99120
100000;512;98727
100000;512;99658
100000;512;98122
100000;512;97460
100000;512;97179
100000;512;98778
100000;512;106639
100000;512;91353
100000;512;94368
100000;512;105539
100000;512;98393
100000;512;99527
100000;512;99330
100000;512;106602
100000;512;98494
100000;512;102392
100000;512;95357
100000;512;97121
100000;512;103819
100000;512;98240
100000;512;109984
100000;512;91760
100000;512;96647
100000;512;90317
100000;512;98138
100000;512;97793
100000;512;101868
100000;512;106461
100000;512;91740
100000;512;95808
100000;512;100983
100000;512;98949
100000;512;92339
100000;512;98839
100000;512;99057
100000;512;97750
100000;512;92775
100000;512;97507
100000;512;97628
100000;512;95482
100000;512;100440
100000;512;106797
100000;512;97844
100000;512;101161
100000;512;110968
100000;512;96406
100000;512;98502
100000;512;88385
100000;512;106478
100000;512;100999
100000;512;98032
100000;512;104703
100000;512;97571
100000;512;98484
100000;512;101846
100000;512;98659
100000;512;97623
100000;512;100382
100000;512;105396
100000;512;104152
100000;512;99578
100000;512;106764
100000;512;96740
100000;512;105408
100000;512;104086
100000;512;96409
100000;512;99351
100000;512;109653
100000;512;95919
100000;512;101318
100000;512;90585
100000;512;95610
100000;512;96467
100000;512;98205
100000;512;100258
100000;512;102367
100000;512;109428
100000;512;98105
100000;512;96134
100000;512;100572
100000;512;105702
100000;512;103148
100000;512;99248
100000;512;101621
100000;512;99920
100000;512;98336
100000;512;106459
100000;512;93811
100000;512;98800
100000;512;98538
100000;512;99774
100000;512;98963
100000;512;103277
100000;512;101526
100000;512;97066
100000;512;104836
100000;512;103326
100000;512;106783
100000;512;94718
100000;512;95825
100000;512;91776
100000;512;98924
100000;512;102801
100000;512;92649
100000;512;107256
100000;512;97293
100000;512;102010
100000;512;100662
100000;512;93897
100000;512;106363
100000;512;96833
100000;512;101449
100000;512;95631
100000;512;97282
100000;512;101890
100000;512;97338
100000;512;98214
100000;512;110180
100000;512;102699
100000;512;102628
100000;512;112959
100000;512;101573
100000;512;96031
100000;512;95430
100000;512;105081
100000;512;101127
100000;512;102125
100000;512;99774
100000;512;100009
100000;512;100635
100000;512;99172
100000;512;104413
100000;512;100058
100000;512;94091
100000;512;100942
100000;512;106066
100000;512;102287
100000;512;100016
100000;512;95902
100000;512;105194
100000;512;101836
100000;512;102179
100000;512;100810
100000;512;86717
100000;512;98722
100000;512;100791
100000;512;107367
100000;512;95691
100000;512;103364
100000;512;104781
100000;512;97992
100000;512;103928
100000;512;96730
100000;512;98221
100000;512;102077
100000;512;95394
100000;512;101707
100000;512;97420
100000;512;98477
100000;512;99650
100000;512;100303
100000;512;107554
100000;512;91599
100000;512;103501
100000;512;100124
100000;512;98712
100000;512;93614
100000;512;95865
100000;512;95705
100000;512;94175
100000;512;97543
100000;512;99500
100000;512;99514
100000;512;95351
100000;512;93662
100000;512;99297
100000;512;100432
100000;512;96801
100000;512;101436
100000;512;103522
100000;512;94478
100000;512;98772
100000;512;102392
100000;512;103173
100000;512;107154
100000;512;100447
100000;512;102223
100000;512;98040
100000;512;101401
100000;512;103107
100000;512;102480
100000;512;105505
100000;512;94092
100000;512;101341
100000;512;99312
100000;512;96324
100000;512;102020
100000;512;99474
100000;512;98554
100000;512;95969
100000;512;103051
100000;512;95225
100000;512;105092
100000;512;98238
100000;512;94719
100000;512;103215
100000;512;100460
100000;512;99982
100000;512;96005
100000;512;103865
100000;512;101311
100000;512;92845
100000;512;96849
100000;512;101524
100000;512;97207
100000;512;95771
100000;512;101886
100000;512;104538
100000;512;97128
100000;512;95325
100000;512;88475
100000;512;91585
100000;512;101049
100000;512;105217
100000;512;99096
100000;512;95945
100000;512;103971
100000;512;87583
100000;512;102639
100000;512;100497
100000;512;108163
100000;512;101831
100000;512;99620
100000;512;95701
100000;512;94792
100000;512;100430
100000;512;104229
100000;512;107115
100000;512;98602
100000;512;92859
100000;512;94693
100000;512;106445
100000;512;101316
100000;512;103835
100000;512;91748
100000;512;103507
100000;512;101283
100000;512;100017
100000;512;98237
100000;512;99429
100000;512;98779
100000;512;107313
100000;512;96989
100000;512;104516
100000;512;91218
100000;512;102140
100000;512;103480
100000;512;101815
100000;512;96527
100000;512;102750
100000;512;99038
100000;512;97824
100000;512;102088
100000;512;98677
100000;512;100240
100000;512;107075
100000;512;104718
100000;512;97488
100000;512;94609
100000;512;103905
100000;512;104206
100000;512;98810
100000;512;91554
100000;512;97022
100000;512;105096
100000;512;98540
100000;512;97928
100000;512;96290
100000;512;105705
100000;512;109111
100000;512;96344
100000;512;101963
100000;512;99024
100000;512;102337
100000;512;103456
100000;512;105032
100000;512;97570
100000;512;111552
100000;512;93879
100000;512;99250
100000;512;97388
100000;512;105528
100000;512;98665
100000;512;103939
100000;512;102149
100000;512;99398
100000;512;96272
100000;512;105903
100000;512;94238
100000;512;96845
100000;512;106010
100000;512;104884
100000;512;96573
100000;512;98957
100000;512;99359
100000;512;98963
100000;512;103113
100000;512;95238
100000;512;98691
100000;512;98306
100000;512;102756
100000;512;95434
100000;512;96938
100000;512;100633
100000;512;97610
100000;512;98646
100000;512;104117
100000;512;102511
100000;512;104588
100000;512;96588
100000;512;99146
100000;512;97507
100000;512;100339
100000;512;93410
100000;512;96031
100000;512;91992
100000;512;104614
100000;512;91791
100000;512;104214
100000;512;97863
100000;512;92472
100000;512;99257
100000;512;94393
100000;512;102327
100000;512;101985
100000;512;99695
100000;512;95917
100000;512;97404
100000;512;99974
100000;512;105859
100000;512;102998
100000;512;96504
100000;512;103638
100000;512;106412
100000;512;98312
100000;512;102340
100000;512;105082
100000;512;101395
100000;512;100886
100000;512;92754
100000;512;97515
100000;512;106102
100000;512;100032
100000;512;91440
100000;512;104139
100000;512;99002
100000;512;94767
100000;512;107187
100000;512;94406
100000;512;100579
100000;512;104718
100000;512;110491
100000;512;101436
100000;512;100085
100000;512;99039
100000;512;113722
100000;512;100848
100000;512;102197
100000;512;89495
100000;512;91646
100000;512;107392
100000;512;107901
100000;512;94625
100000;512;109316
100000;512;100572
100000;512;95596
100000;512;103279
100000;512;92805
100000;512;101475
100000;512;100411
100000;512;101159
100000;512;95621
100000;512;104803
100000;512;96195
100000;512;103038
100000;512;101383
100000;512;109648
100000;512;92302
100000;512;102689
100000;512;92631
100000;512;95033
100000;512;102116
100000;512;98602
100000;512;96740
100000;512;98895
100000;512;88624
100000;512;100658
100000;512;101449
100000;512;100704
100000;512;103664
100000;512;102016
100000;512;103139
100000;512;95640
100000;512;95526
100000;512;104353
100000;512;113647
100000;512;101044
100000;512;107892
100000;512;97165
100000;512;99317
100000;512;100028
100000;512;104356
100000;512;98130
100000;512;104961
100000;512;100081
100000;512;102168
100000;512;101390
100000;512;103297
100000;512;95014
100000;512;101064
100000;512;93334
100000;512;96825
100000;512;99713
100000;512;102894
100000;512;106388
100000;512;99215
100000;512;102712
100000;512;103594
100000;512;96587
100000;512;101898
100000;512;101324
100000;512;101673
100000;512;102632
100000;512;103325
100000;512;97961
100000;512;104967
100000;512;96120
100000;512;95086
100000;512;97243
100000;512;97267
100000;512;96265
100000;512;102510
100000;512;102353
100000;512;91981
100000;512;107552
100000;512;104963
100000;512;98246
100000;512;98791
100000;512;98454
100000;512;103000
100000;512;97921
100000;512;104042
100000;512;102079
100000;512;98865
100000;512;108994
100000;512;91021
100000;512;97870
100000;512;104003
100000;512;91960
100000;512;99299
100000;512;97632
100000;512;101262
100000;512;115016
100000;512;100498
100000;512;95908
100000;512;99727
100000;512;98458
100000;512;99248
100000;512;97357
100000;512;103896
100000;512;100267
100000;512;97864
100000;512;102530
100000;512;99112
100000;512;102845
100000;512;101472
100000;512;103835
100000;512;98001
100000;512;102487
100000;512;102632
100000;512;101558
100000;512;101983
100000;512;110313
100000;512;98783
100000;512;97773
100000;512;100878
100000;512;99894
100000;512;95166
100000;512;95597
100000;512;100961
100000;512;104224
100000;512;104395
100000;512;106472
100000;512;96119
100000;512;97562
100000;512;96418
100000;512;100375
100000;512;92089
100000;512;100405
100000;512;108004
100000;512;95888
100000;512;93205
100000;512;90963
100000;512;100804
100000;512;99631
100000;512;89862
100000;512;103065
100000;512;100675
100000;512;100521
100000;512;102475
100000;512;96463
100000;512;95052
100000;512;98493
100000;512;99968
100000;512;97669
100000;512;100746
100000;512;94590
100000;512;99756
100000;512;99479
100000;512;92677
100000;512;95160
100000;512;100110
100000;512;100592
100000;512;101044
100000;512;99798
100000;512;103025
100000;512;102153
100000;512;101672
100000;512;105437
100000;512;99282
100000;512;99276
100000;512;97830
100000;512;99194
100000;512;98219
100000;512;96167
100000;512;102520
100000;512;97125
100000;512;97347
100000;512;102793
100000;512;102355
100000;512;103582
100000;512;97790
100000;512;104862
100000;512;94192
100000;512;95508
100000;512;102554
100000;512;90971
100000;512;91800
100000;512;96993
100000;512;95414
100000;512;97621
100000;512;103049
100000;512;102670
100000;512;92936
100000;512;96315
100000;512;92934
100000;512;102263
100000;512;93657
100000;512;102458
100000;512;104907
100000;512;102689
100000;512;100616
100000;512;94675
100000;512;96901
100000;512;104638
100000;512;96918
100000;512;95105
100000;512;108328
100000;512;95084
100000;512;101644
100000;512;97640
100000;512;100746
100000;512;104177
100000;512;104788
100000;512;95386
100000;512;100753
100000;512;97146
100000;512;105291
100000;512;94730
100000;512;95641
100000;512;101278
100000;512;105402
100000;512;104356
100000;512;95545
100000;512;90699
100000;512;98775
100000;512;88245
100000;512;94434
100000;512;99936
100000;512;105010
100000;512;99277
100000;512;105662
100000;512;100650
100000;512;99902
100000;512;99240
100000;512;101787
100000;512;97056
100000;512;106864
100000;512;90894
100000;512;94310
100000;512;102419
100000;512;95189
100000;512;101537
100000;512;94249
100000;512;100007
100000;512;99501
100000;512;98004
100000;512;102416
100000;512;96903
100000;512;103385
100000;512;108677
100000;512;99147
100000;512;103251
100000;512;113332
100000;512;97339
100000;512;96109
100000;512;104103
100000;512;101476
100000;512;100354
100000;512;94756
100000;512;101486
100000;512;95722
100000;512;101402
100000;512;101131
100000;512;100690
100000;512;99308
100000;512;92707
100000;512;99292
100000;512;95247
100000;512;99001
100000;512;92076
100000;512;89703
100000;512;100720
100000;512;97107
100000;512;105636
100000;512;98959
100000;512;101177
100000;512;102448
100000;512;100830
100000;512;105420
100000;512;93268
100000;512;105352
100000;512;99256
100000;512;104005
100000;512;107417
100000;512;95049
100000;512;96982
100000;512;98457
100000;512;102959
100000;512;107832
100000;512;92498
100000;512;90859
100000;512;105795
100000;512;102261
100000;512;99571
100000;512;103843
100000;512;100975
100000;512;97701
100000;512;93303
100000;512;93362
100000;512;107762
100000;512;98128
100000;512;93398
100000;512;100825
100000;512;102586
100000;512;105448
100000;512;97485
100000;512;94260
100000;512;96000
100000;512;109250
100000;512;97995
100000;512;102915
100000;512;90276
100000;512;98946
100000;512;96905
100000;512;103691
100000;512;108683
100000;512;103461
100000;512;103400
100000;512;97612
100000;512;101480
100000;512;99341
100000;512;99107
100000;512;107506
100000;512;111135
100000;512;108114
100000;512;99055
100000;512;102873
100000;512;97978
100000;512;99791
100000;512;100207
100000;512;94001
100000;512;96025
100000;512;97328
100000;512;105571
100000;512;100833
100000;512;94495
100000;512;93123
100000;512;98052
100000;512;96593
100000;512;103619
100000;512;97224
100000;512;96736
100000;512;101453
100000;512;101263
100000;512;103742
100000;512;107768
100000;512;96240
100000;512;98830
100000;512;110103
100000;512;96935
100000;512;97202
100000;512;98911
100000;512;95862
100000;512;96448
100000;512;100505
100000;512;99768
100000;512;99344
100000;512;101972
100000;512;103067
100000;512;101044
100000;512;96850
100000;512;95777
100000;512;98169
100000;512;99169
100000;512;99974
100000;512;99022
100000;512;96953
100000;512;99326
100000;512;98438
100000;512;99658
100000;512;95692
100000;512;97701
100000;512;104841
100000;512;106596
100000;512;102290
100000;512;106169
100000;512;103814
100000;512;95908
100000;512;103245
100000;512;96486
100000;512;92043
100000;512;93821
100000;512;99754
100000;512;101059
100000;512;100707
100000;512;100236
100000;512;102576
100000;512;100880
100000;512;98887
100000;512;103400
100000;512;105237
100000;512;107330
100000;512;99450
100000;512;97770
100000;512;95722
100000;512;98248
100000;512;98748
100000;512;97413
100000;512;99344
100000;512;98716
100000;512;95830
100000;512;91939
100000;512;97902
100000;512;108573
100000;512;92953
100000;512;94328
100000;512;94339
100000;512;99063
100000;512;103402
100000;512;94978
100000;512;97093
100000;512;100161
100000;512;95282
100000;512;97982
100000;512;98157
100000;512;93840
100000;512;98258
100000;512;91207
100000;512;106443
100000;512;98073
100000;512;96958
100000;512;99487
100000;512;104889
100000;512;106564
100000;512;105938
100000;512;103330
100000;512;99574
100000;512;96989
100000;512;99998
100000;512;107521
100000;512;96965
100000;512;96369
100000;512;99234
100000;512;94063
100000;512;99132
100000;512;95874
100000;512;94214
100000;512;105841
100000;512;109905
100000;512;103881
100000;512;109068
100000;512;100325
100000;512;105874
100000;512;106325
100000;512;98201
100000;512;105690
100000;512;96114
100000;512;101069
100000;512;101335
100000;512;102168
100000;512;97712
100000;512;99756
100000;512;98509
100000;512;100033
100000;512;97060
100000;512;100556
100000;512;99761
100000;512;106880
100000;512;102289
100000;512;98072
100000;512;99550
100000;512;92356
100000;512;96988
100000;512;105441
100000;512;94605
100000;512;92819
100000;512;105575
100000;512;97776
100000;512;104220
100000;512;97764
100000;512;103357
100000;512;95212
100000;512;109523
100000;512;100633
100000;512;104517
100000;512;112166
100000;512;94946
100000;512;100253
100000;512;96440
100000;512;109954
100000;512;98961
100000;512;105124
100000;512;99347
100000;512;92166
100000;512;107336
100000;512;95594
100000;512;98940
100000;512;100578
100000;512;102111
100000;512;101280
100000;512;96634
100000;512;97446
100000;512;96100
100000;512;103421
100000;512;101397
100000;512;92385
100000;512;103844
100000;512;93066
100000;512;105487
100000;512;100946
100000;512;95639
100000;512;96091
100000;512;104527
100000;512;100740
100000;512;104670
100000;512;97475
100000;512;95907
100000;512;96545
100000;512;98639
100000;512;101775
100000;512;107911
100000;512;102190
100000;512;100609
100000;512;91673
100000;512;98764
100000;512;94316
100000;512;104520
100000;512;107714
100000;512;103564
100000;512;97736
100000;512;102397
100000;512;104277
100000;512;99538
100000;512;100220
100000;512;89976
100000;512;102325
100000;512;97559
100000;512;89190
100000;512;104458
100000;512;102070
100000;512;102928
100000;512;97968
100000;512;104807
100000;512;101116
100000;512;94753
100000;512;98108
100000;512;102092
100000;512;103093
100000;512;100296
100000;512;92640
100000;512;106739
100000;512;98831
100000;512;105646
100000;512;104365
100000;512;96019
100000;512;103309
100000;512;102674
100000;512;98324
100000;512;94289
100000;512;104726
100000;512;102926
100000;512;98347
100000;512;105027
100000;512;102397
100000;512;102795
100000;512;112451
100000;512;101371
100000;512;104845
100000;512;101315
100000;512;93361
100000;512;95332
100000;512;95078
100000;512;100304
100000;512;100453
100000;512;100030
100000;512;96545
100000;512;103002
100000;512;106735
100000;512;101862
100000;512;109247
100000;512;96775
100000;512;100390
100000;512;104356
100000;512;100289
100000;512;96232
100000;512;99961
100000;512;96710
100000;512;102997
100000;512;92556
100000;512;95514
100000;512;93157
100000;512;95921
100000;512;105126
100000;512;104113
100000;512;98197
100000;512;99463
100000;512;111801
100000;512;103229
100000;512;97240
100000;512;97699
100000;512;93440
100000;512;106621
100000;512;101486
100000;512;99510
100000;512;95310
100000;512;100520
100000;512;101916
100000;512;102784
100000;512;103055
100000;512;91040
100000;512;92200
100000;512;98029
100000;512;104713
100000;512;97096
100000;512;101026
100000;512;94070
100000;512;90898
100000;512;98386
100000;512;95163
100000;512;97397
100000;512;100385
100000;512;101274
100000;512;101621
100000;512;99586
100000;512;104515
100000;512;99420
100000;512;94807
100000;512;96903
100000;512;99120
100000;512;108628
100000;512;104254
100000;512;96842
100000;512;102692
100000;512;96149
100000;512;96600
100000;512;99256
100000;512;105976
100000;512;100070
100000;512;101428
100000;512;97719
100000;512;95837
100000;512;94619
100000;512;101785
100000;512;102577
100000;512;103718
100000;512;87814
100000;512;102688
100000;512;106140
100000;512;100490
100000;512;93342
100000;512;90131
100000;512;101236
100000;512;103563
100000;512;98608
100000;512;96539
100000;512;108700
100000;512;103180
100000;512;102737
100000;512;110334
100000;512;93022
100000;512;103203
100000;512;102392
100000;512;97997
100000;512;100031
100000;512;95812
100000;512;95901
100000;512;94915
100000;512;105614
100000;512;102081
100000;512;96876
100000;512;97266
100000;512;101635
100000;512;97609
100000;512;98387
100000;512;98576
100000;512;100668
100000;512;100188
100000;512;101571
100000;512;104804
100000;512;97131
100000;512;106042
100000;512;102906
100000;512;103543
100000;512;99471
100000;512;107511
100000;512;102720
100000;512;109828
100000;512;97851
100000;512;110235
100000;512;104610
100000;512;94880
100000;512;107197
100000;512;100664
100000;512;89897
100000;512;98664
100000;512;98417
100000;512;95721
100000;512;97529
100000;512;99860
100000;512;100559
100000;512;103101
100000;512;103387
100000;512;95361
100000;512;98538
100000;512;88916
100000;512;106530
100000;512;97035
100000;512;98374
100000;512;100282
100000;512;97356
100000;512;98198
100000;512;98090
100000;512;98332
100000;512;101750
100000;512;98193
100000;512;107016
100000;512;108364
100000;512;99907
100000;512;105565
100000;512;107836
100000;512;96741
100000;512;94132
100000;512;101592
100000;512;93554
100000;512;94395
100000;512;101278
100000;512;104557
100000;512;104138
100000;512;103037
100000;512;88767
100000;512;100761
100000;512;102791
100000;512;96466
100000;512;99233
100000;512;95724
100000;512;101057
100000;512;106961
100000;512;99350
100000;512;96073
100000;512;102685
100000;512;93215
100000;512;103996
100000;512;98972
100000;512;100510
100000;512;101609
100000;512;100485
100000;512;102303
100000;512;99965
100000;512;95808
100000;512;100890
100000;512;102887
100000;512;108076
100000;512;101469
100000;512;106561
100000;512;97747
100000;512;102071
100000;512;102450
100000;512;100735
100000;512;99401
100000;512;92793
100000;512;96464
100000;512;104296
100000;512;101517
100000;512;95570
100000;512;95809
100000;512;103291
100000;512;101494
100000;512;98733
100000;512;100832
100000;512;93520
100000;512;110800
100000;512;94308
100000;512;101048
100000;512;93447
100000;512;104285
100000;512;95292
100000;512;101076
100000;512;101929
100000;512;97623
100000;512;109208
100000;512;103317
100000;512;92477
100000;512;100447
100000;512;108561
100000;512;99836
100000;512;95222
100000;512;99827
100000;512;97641
100000;512;98155
100000;512;98999
100000;512;96314
100000;512;100044
100000;512;98836
100000;512;90567
100000;512;94322
100000;512;104483
100000;512;106446
100000;512;93041
100000;512;104173
100000;512;99574
100000;512;100382
100000;512;101362
100000;512;92876
100000;512;103524
100000;512;104481
100000;512;104615
100000;512;107391
100000;512;100781
100000;512;103106
100000;512;101163
100000;512;92055
100000;512;96011
100000;512;100566
100000;512;102172
100000;512;104611
100000;512;102140
100000;512;104315
100000;512;97196
100000;512;105900
100000;512;90289
100000;512;101823
100000;512;103780
100000;512;98883
100000;512;100073
100000;512;101811
100000;512;105482
100000;512;98072
100000;512;96588
100000;512;101715
100000;512;106892
100000;512;100189
100000;512;94338
100000;512;93771
100000;512;100780
100000;512;99786
100000;512;96424
100000;512;97131
100000;512;90188
100000;512;92162
100000;512;100708
100000;512;94653
100000;512;99374
100000;512;93827
100000;512;95428
100000;512;95420
100000;512;98292
100000;512;102283
100000;512;94137
100000;512;94056
100000;512;97574
100000;512;100026
100000;512;99516
100000;512;101032
100000;512;96516
100000;512;100484
100000;512;96196
100000;512;100472
100000;512;103580
100000;512;101671
100000;512;98735
100000;512;94899
100000;512;106175
100000;512;99669
100000;512;89323
100000;512;103533
100000;512;100411
100000;512;102281
100000;512;97405
100000;512;102081
100000;512;99522
100000;512;100764
100000;512;96780
100000;512;103666
100000;512;102982
100000;512;89835
100000;512;95759
100000;512;105225
100000;512;90888
100000;512;101178
100000;512;99520
100000;512;104209
100000;512;94427
100000;512;104923
100000;512;105252
100000;512;97781
100000;512;108752
100000;512;96026
100000;512;98870
100000;512;96408
100000;512;103083
100000;512;101309
100000;512;105291
100000;512;105891
100000;512;92270
100000;512;91927
100000;512;99452
100000;512;96648
100000;512;96441
100000;512;98938
100000;512;100680
100000;512;99354
100000;512;95983
100000;512;98074
100000;512;92100
100000;512;90197
100000;512;118274
100000;512;101827
100000;512;98821
100000;512;92679
100000;512;99796
100000;512;103489
100000;512;96385
100000;512;101999
100000;512;103115
100000;512;92968
100000;512;90480
100000;512;102087
100000;512;87877
100000;512;100380
100000;512;97314
100000;512;88316
100000;512;101895
100000;512;97257
100000;512;91458
100000;512;99401
100000;512;98086
100000;512;109229
100000;512;96979
100000;512;100317
100000;512;98911
100000;512;101727
100000;512;97906
100000;512;92972
100000;512;91383
100000;512;108138
100000;512;98894
100000;512;100902
100000;512;95953
100000;512;88786
100000;512;102001
100000;512;97147
100000;512;102749
100000;512;102211
100000;512;96036
100000;512;103315
100000;512;97358
100000;512;94584
100000;512;98696
100000;512;98120
100000;512;92186
100000;512;101674
100000;512;105116
100000;512;105640
100000;512;105510
100000;512;97449
100000;512;91363
100000;512;102524
100000;512;94387
100000;512;107528
100000;512;103606
100000;512;98522
100000;512;100594
100000;512;99573
100000;512;98838
100000;512;97010
100000;512;90731
100000;512;96113
100000;512;96353
100000;512;102175
100000;512;99264
100000;512;91661
100000;512;103401
100000;512;102975
100000;512;84366
100000;512;102366
100000;512;101077
100000;512;107371
100000;512;97623
100000;512;95647
100000;512;101830
100000;512;95368
100000;512;105894
100000;512;99133
100000;512;93671
100000;512;93904
100000;512;99303
100000;512;99644
100000;512;95232
100000;512;95655
100000;512;101209
100000;512;100800
100000;512;99159
100000;512;97114
100000;512;101519
100000;512;101271
100000;512;94107
100000;512;101407
100000;512;98496
100000;512;98854
100000;512;103612
100000;512;105807
100000;512;95845
100000;512;103554
100000;512;101983
100000;512;94741
100000;512;101703
100000;512;100652
100000;512;102449
100000;512;100136
100000;512;106479
100000;512;100180
100000;512;100043
100000;512;105397
100000;512;101667
100000;512;106778
100000;512;97270
100000;512;106179
100000;512;102765
100000;512;102463
100000;512;96172
100000;512;102072
100000;512;104588
100000;512;98934
100000;512;97932
100000;512;95386
100000;512;101176
100000;512;100119
100000;512;101015
100000;512;100116
100000;512;103559
100000;512;101199
100000;512;98257
100000;512;102520
100000;512;103613
100000;512;92880
100000;512;95908
100000;512;95806
100000;512;98336
100000;512;92475
100000;512;98459
100000;512;97222
100000;512;94472
100000;512;100908
100000;512;91566
100000;512;99052
100000;512;96888
100000;512;104872
100000;512;91986
100000;512;101313
100000;512;98480
100000;512;96911
100000;512;95530
100000;512;107522
100000;512;103297
100000;512;94162
100000;512;102331
100000;512;91717
100000;512;100068
100000;512;109831
100000;512;104364
100000;512;99044
100000;512;101275
100000;512;104214
100000;512;94075
100000;512;106720
100000;512;106001
100000;512;97461
100000;512;99784
100000;512;106941
100000;512;97896
100000;512;100796
100000;512;97708
100000;512;100335
100000;512;106777
100000;512;100636
100000;512;100959
100000;512;95977
100000;512;97733
100000;512;93223
100000;512;101233
