N;M;Output
100000;256;99035
100000;256;96799
100000;256;91389
100000;256;93249
100000;256;101628
100000;256;107360
100000;256;98349
100000;256;91237
100000;256;86323
100000;256;102571
100000;256;111032
100000;256;117032
100000;256;99272
100000;256;108892
100000;256;96088
100000;256;101905
100000;256;103127
100000;256;102474
100000;256;104433
100000;256;98626
100000;256;89203
100000;256;106300
100000;256;103727
100000;256;96945
100000;256;97690
100000;256;104207
100000;256;99049
100000;256;111291
100000;256;94010
100000;256;100791
100000;256;107379
100000;256;96032
100000;256;97471
100000;256;102991
100000;256;100978
100000;256;99844
100000;256;104769
100000;256;94926
100000;256;110557
100000;256;96061
100000;256;99813
100000;256;107337
100000;256;100255
100000;256;95512
100000;256;105077
100000;256;104158
100000;256;93979
100000;256;100242
100000;256;101625
100000;256;106873
100000;256;107254
100000;256;93215
100000;256;107620
100000;256;107396
100000;256;108484
100000;256;92376
100000;256;92652
100000;256;91938
100000;256;95024
100000;256;98602
100000;256;116562
100000;256;96675
100000;256;97124
100000;256;97598
100000;256;90723
100000;256;111296
100000;256;96157
100000;256;96856
100000;256;94453
100000;256;100131
100000;256;112992
100000;256;99731
100000;256;110151
100000;256;96292
100000;256;104401
100000;256;92106
100000;256;97646
100000;256;94366
100000;256;96386
100000;256;106306
100000;256;96525
100000;256;98333
100000;256;91754
100000;256;103331
100000;256;89392
100000;256;101152
100000;256;99054
100000;256;103354
100000;256;115861
100000;256;96380
100000;256;96599
100000;256;102828
100000;256;97446
100000;256;99060
100000;256;109001
100000;256;101233
100000;256;99350
100000;256;106779
100000;256;101287
100000;256;100962
100000;256;102704
100000;256;94189
100000;256;103236
100000;256;97448
100000;256;109611
100000;256;103153
100000;256;98337
100000;256;104019
100000;256;91300
100000;256;105522
100000;256;97767
100000;256;97876
100000;256;88158
100000;256;90959
100000;256;100082
100000;256;96978
100000;256;90917
100000;256;88983
100000;256;101320
100000;256;95272
100000;256;108045
100000;256;96820
100000;256;88696
100000;256;94291
100000;256;94956
100000;256;108720
100000;256;98369
100000;256;90033
100000;256;99929
100000;256;99675
100000;256;104401
100000;256;92158
100000;256;100944
100000;256;93225
100000;256;92702
100000;256;96376
100000;256;101508
100000;256;100820
100000;256;102955
100000;256;101803
100000;256;99472
100000;256;101097
100000;256;112130
100000;256;88384
100000;256;109588
100000;256;105313
100000;256;102286
100000;256;93178
100000;256;93419
100000;256;98023
100000;256;100112
100000;256;99289
100000;256;99847
100000;256;96709
100000;256;103467
100000;256;97021
100000;256;99420
100000;256;88934
100000;256;99721
100000;256;102845
100000;256;106750
100000;256;101247
100000;256;114016
100000;256;90250
100000;256;95218
100000;256;94010
100000;256;92353
100000;256;98573
100000;256;97821
100000;256;91940
100000;256;91528
100000;256;96756
100000;256;91093
100000;256;101992
100000;256;106847
100000;256;99982
100000;256;106006
100000;256;98404
100000;256;100298
100000;256;94302
100000;256;108154
100000;256;99562
100000;256;100786
100000;256;96023
100000;256;106251
100000;256;94364
100000;256;98973
100000;256;103659
100000;256;104970
100000;256;95515
100000;256;107347
100000;256;99177
100000;256;97974
100000;256;98974
100000;256;95944
100000;256;93824
100000;256;91781
100000;256;99117
100000;256;112665
100000;256;102332
100000;256;99438
100000;256;99344
100000;256;101485
100000;256;97537
100000;256;96189
100000;256;107116
100000;256;96910
100000;256;96553
100000;256;94128
100000;256;95254
100000;256;98047
100000;256;105975
100000;256;96492
100000;256;93989
100000;256;93113
100000;256;87704
100000;256;112758
100000;256;103794
100000;256;90814
100000;256;101933
100000;256;100062
100000;256;98589
100000;256;98817
100000;256;95491
100000;256;97770
100000;256;106551
100000;256;101659
100000;256;98745
100000;256;101884
100000;256;105363
100000;256;114297
100000;256;93663
100000;256;98841
100000;256;94161
100000;256;103910
100000;256;91715
100000;256;102059
100000;256;93389
100000;256;97177
100000;256;86631
100000;256;94933
100000;256;95329
100000;256;106757
100000;256;100695
100000;256;104399
100000;256;101141
100000;256;104175
100000;256;90874
100000;256;99266
100000;256;95514
100000;256;110132
100000;256;102276
100000;256;101968
100000;256;105245
100000;256;99284
100000;256;98658
100000;256;99804
100000;256;103326
100000;256;103900
100000;256;95579
100000;256;91664
100000;256;92775
100000;256;101310
100000;256;96140
100000;256;101684
100000;256;92918
100000;256;93702
100000;256;103254
100000;256;97562
100000;256;102780
100000;256;101043
100000;256;97201
100000;256;99159
100000;256;97855
100000;256;102160
100000;256;101553
100000;256;114486
100000;256;107101
100000;256;102456
100000;256;104303
100000;256;121778
100000;256;108829
100000;256;108495
100000;256;99129
100000;256;104299
100000;256;100514
100000;256;80580
100000;256;115471
100000;256;101996
100000;256;106039
100000;256;96622
100000;256;102870
100000;256;100168
100000;256;96567
100000;256;101106
100000;256;108927
100000;256;89950
100000;256;94359
100000;256;88609
100000;256;109891
100000;256;108588
100000;256;100290
100000;256;94231
100000;256;102918
100000;256;89795
100000;256;100735
100000;256;108995
100000;256;114932
100000;256;103597
100000;256;106767
100000;256;105376
100000;256;103270
100000;256;93325
100000;256;93665
100000;256;84921
100000;256;101913
100000;256;106884
100000;256;88391
100000;256;95809
100000;256;104747
100000;256;108780
100000;256;103094
100000;256;96169
100000;256;97434
100000;256;108909
100000;256;88686
100000;256;97784
100000;256;98559
100000;256;98754
100000;256;96188
100000;256;97841
100000;256;98039
100000;256;87769
100000;256;99020
100000;256;85916
100000;256;101332
100000;256;95361
100000;256;112089
100000;256;101243
100000;256;103486
100000;256;96137
100000;256;108600
100000;256;100491
100000;256;102057
100000;256;97744
100000;256;114143
100000;256;87963
100000;256;105571
100000;256;103112
100000;256;99485
100000;256;99013
100000;256;108384
100000;256;96320
100000;256;99877
100000;256;89814
100000;256;99729
100000;256;92487
100000;256;100134
100000;256;97506
100000;256;99828
100000;256;106931
100000;256;91707
100000;256;106445
100000;256;96743
100000;256;91968
100000;256;94691
100000;256;106145
100000;256;90147
100000;256;107937
100000;256;104506
100000;256;95797
100000;256;85601
100000;256;108772
100000;256;111486
100000;256;96944
100000;256;106434
100000;256;98457
100000;256;97277
100000;256;98835
100000;256;102699
100000;256;108348
100000;256;98353
100000;256;89021
100000;256;97511
100000;256;96354
100000;256;114717
100000;256;104544
100000;256;104823
100000;256;88029
100000;256;106782
100000;256;93692
100000;256;107176
100000;256;90921
100000;256;109589
100000;256;92638
100000;256;99609
100000;256;99439
100000;256;90241
100000;256;89320
100000;256;99408
100000;256;105433
100000;256;114134
100000;256;96598
100000;256;93421
100000;256;98463
100000;256;106508
100000;256;97800
100000;256;97745
100000;256;87618
100000;256;103106
100000;256;95255
100000;256;102451
100000;256;106004
100000;256;103950
100000;256;103657
100000;256;103760
100000;256;105885
100000;256;110161
100000;256;96771
100000;256;97034
100000;256;105219
100000;256;107351
100000;256;92887
100000;256;100383
100000;256;95417
100000;256;98646
100000;256;95273
100000;256;94230
100000;256;108080
100000;256;88226
100000;256;105259
100000;256;100092
100000;256;110671
100000;256;94710
100000;256;97984
100000;256;96047
100000;256;100947
100000;256;112885
100000;256;104646
100000;256;94922
100000;256;108582
100000;256;97427
100000;256;111917
100000;256;103155
100000;256;105946
100000;256;96212
100000;256;91906
100000;256;93546
100000;256;108543
100000;256;103306
100000;256;106251
100000;256;95459
100000;256;100967
100000;256;95522
100000;256;88893
100000;256;85648
100000;256;90194
100000;256;105734
100000;256;96389
100000;256;109126
100000;256;91619
100000;256;106210
100000;256;103523
100000;256;106350
100000;256;107996
100000;256;105862
100000;256;103657
100000;256;99280
100000;256;88851
100000;256;109751
100000;256;92252
100000;256;102545
100000;256;96574
100000;256;94211
100000;256;92424
100000;256;110402
100000;256;96708
100000;256;94272
100000;256;91704
100000;256;98537
100000;256;101740
100000;256;95330
100000;256;111033
100000;256;92136
100000;256;107238
100000;256;101076
100000;256;102193
100000;256;99980
100000;256;100022
100000;256;93887
100000;256;105953
100000;256;106537
100000;256;91320
100000;256;96228
100000;256;97859
100000;256;114135
100000;256;92347
100000;256;89639
100000;256;99615
100000;256;99276
100000;256;112150
100000;256;108501
100000;256;112551
100000;256;104802
100000;256;96327
100000;256;95977
100000;256;110421
100000;256;98381
100000;256;105826
100000;256;99677
100000;256;86330
100000;256;109698
100000;256;87914
100000;256;98787
100000;256;110541
100000;256;100869
100000;256;98998
100000;256;101282
100000;256;99778
100000;256;103924
100000;256;95233
100000;256;102377
100000;256;99991
100000;256;106613
100000;256;96134
100000;256;93163
100000;256;99032
100000;256;91641
100000;256;95141
100000;256;110080
100000;256;98127
100000;256;102250
100000;256;93185
100000;256;108212
100000;256;97166
100000;256;108619
100000;256;98261
100000;256;101166
100000;256;97483
100000;256;102624
100000;256;103872
100000;256;109858
100000;256;104168
100000;256;96536
100000;256;102456
100000;256;103676
100000;256;90172
100000;256;97671
100000;256;92007
100000;256;106323
100000;256;94004
100000;256;98234
100000;256;101755
100000;256;91403
100000;256;98728
100000;256;97529
100000;256;108144
100000;256;101316
100000;256;95715
100000;256;94121
100000;256;98743
100000;256;108930
100000;256;104565
100000;256;98881
100000;256;94966
100000;256;98916
100000;256;105142
100000;256;107216
100000;256;105251
100000;256;111370
100000;256;98720
100000;256;102161
100000;256;103001
100000;256;97675
100000;256;114456
100000;256;95202
100000;256;92170
100000;256;97292
100000;256;91177
100000;256;93245
100000;256;112873
100000;256;97051
100000;256;101021
100000;256;93938
100000;256;100840
100000;256;99633
