N;M;Output
100000;128;99316
100000;128;103519
100000;128;94708
100000;128;90889
100000;128;101737
100000;128;96576
100000;128;103785
100000;128;94472
100000;128;101929
100000;128;97821
100000;128;107738
100000;128;110291
100000;128;117480
100000;128;104049
100000;128;104208
100000;128;106480
100000;128;102412
100000;128;111069
100000;128;103415
100000;128;97315
100000;128;99409
100000;128;100882
100000;128;98479
100000;128;104620
100000;128;107579
100000;128;102344
100000;128;101201
100000;128;97609
100000;128;106447
100000;128;98059
100000;128;100862
100000;128;100782
100000;128;86958
100000;128;98595
100000;128;105274
100000;128;99506
100000;128;109895
100000;128;95494
100000;128;97806
100000;128;94027
100000;128;109722
100000;128;85439
100000;128;116785
100000;128;97792
100000;128;100067
100000;128;100093
100000;128;99972
100000;128;112070
100000;128;103813
100000;128;96453
100000;128;98374
100000;128;108736
100000;128;108507
100000;128;114237
100000;128;103040
100000;128;103170
100000;128;88798
100000;128;89884
100000;128;99310
100000;128;90961
100000;128;93946
100000;128;97593
100000;128;108630
100000;128;107033
100000;128;107954
100000;128;100935
100000;128;99352
100000;128;91497
100000;128;103541
100000;128;96690
100000;128;96885
100000;128;90959
100000;128;85876
100000;128;112447
100000;128;98596
100000;128;123693
100000;128;98170
100000;128;99098
100000;128;103096
100000;128;98504
100000;128;77993
100000;128;97948
100000;128;102129
100000;128;99438
100000;128;102696
100000;128;108672
100000;128;94822
100000;128;104741
100000;128;80699
100000;128;96557
100000;128;105006
100000;128;100571
100000;128;113068
100000;128;93624
100000;128;94080
100000;128;113282
100000;128;101858
100000;128;86517
100000;128;105938
100000;128;101112
100000;128;105554
100000;128;102299
100000;128;106408
100000;128;101488
100000;128;102077
100000;128;82088
100000;128;101515
100000;128;97094
100000;128;103589
100000;128;113018
100000;128;115185
100000;128;108247
100000;128;95528
100000;128;112570
100000;128;113707
100000;128;97562
100000;128;101715
100000;128;85178
100000;128;91966
100000;128;79537
100000;128;106187
100000;128;91037
100000;128;101794
100000;128;108053
100000;128;97278
100000;128;106093
100000;128;108507
100000;128;83457
100000;128;110657
100000;128;105128
100000;128;102634
100000;128;94712
100000;128;95928
100000;128;98362
100000;128;107375
100000;128;96977
100000;128;111000
100000;128;104144
100000;128;96898
100000;128;94463
100000;128;109170
100000;128;95610
100000;128;136082
100000;128;99265
100000;128;88672
100000;128;93977
100000;128;99028
100000;128;91677
100000;128;96703
100000;128;89760
100000;128;104627
100000;128;94565
100000;128;106832
100000;128;103548
100000;128;100178
100000;128;87033
100000;128;98144
100000;128;118374
100000;128;113780
100000;128;109135
100000;128;92884
100000;128;102980
100000;128;108133
100000;128;98095
100000;128;109999
100000;128;105038
100000;128;98180
100000;128;99572
100000;128;100994
100000;128;109365
100000;128;94921
100000;128;113483
100000;128;90986
100000;128;92828
100000;128;102087
100000;128;105769
100000;128;86805
100000;128;98261
100000;128;108961
100000;128;79119
100000;128;94693
100000;128;86859
100000;128;89963
100000;128;106520
100000;128;102272
100000;128;108495
100000;128;97562
100000;128;104111
100000;128;96593
100000;128;96260
100000;128;101589
100000;128;81476
100000;128;97544
100000;128;93648
100000;128;99852
100000;128;126881
100000;128;112404
100000;128;99667
100000;128;94694
100000;128;95251
100000;128;103355
100000;128;105106
100000;128;93717
100000;128;109193
100000;128;117829
100000;128;106261
100000;128;98444
100000;128;104012
100000;128;97247
100000;128;101569
100000;128;101750
100000;128;98963
100000;128;93452
100000;128;100289
100000;128;98463
100000;128;95813
100000;128;97429
100000;128;97315
100000;128;103032
100000;128;105620
100000;128;122427
100000;128;93716
100000;128;104984
100000;128;85023
100000;128;89758
100000;128;115673
100000;128;102846
100000;128;107130
100000;128;100445
100000;128;110585
100000;128;82330
100000;128;101250
100000;128;97057
100000;128;94316
100000;128;84985
100000;128;96007
100000;128;105200
100000;128;122353
100000;128;89468
100000;128;100047
100000;128;85877
100000;128;119493
100000;128;103534
100000;128;105547
100000;128;100008
100000;128;111716
100000;128;99519
100000;128;114101
100000;128;103870
100000;128;104710
100000;128;92935
100000;128;90156
100000;128;98808
100000;128;99173
100000;128;92180
100000;128;96904
100000;128;98653
100000;128;108184
100000;128;105567
100000;128;91550
100000;128;87576
100000;128;124682
100000;128;102306
100000;128;119109
100000;128;87205
100000;128;114676
100000;128;96411
100000;128;101048
100000;128;88256
100000;128;98047
100000;128;97967
100000;128;99580
100000;128;98850
100000;128;101707
100000;128;119730
100000;128;101676
100000;128;106395
100000;128;92542
100000;128;89574
100000;128;130359
100000;128;103708
100000;128;81945
100000;128;100676
100000;128;93209
100000;128;115456
100000;128;105337
100000;128;116154
100000;128;102258
100000;128;103259
100000;128;87703
100000;128;97026
100000;128;97936
100000;128;114118
100000;128;92733
100000;128;107897
100000;128;101919
100000;128;97247
100000;128;123113
100000;128;120180
100000;128;99374
100000;128;95625
100000;128;122480
100000;128;107954
100000;128;96200
100000;128;96296
100000;128;90109
100000;128;121829
100000;128;98221
100000;128;86310
100000;128;98006
100000;128;97997
100000;128;99419
100000;128;89747
100000;128;99638
100000;128;108011
100000;128;108262
100000;128;107610
100000;128;105747
100000;128;117816
100000;128;100901
100000;128;88474
100000;128;102788
100000;128;93981
100000;128;110489
100000;128;111670
100000;128;98136
100000;128;90174
100000;128;88894
100000;128;101387
100000;128;99080
100000;128;98362
100000;128;101169
100000;128;97518
100000;128;97507
100000;128;101707
100000;128;90797
100000;128;112513
100000;128;88854
100000;128;106513
100000;128;105384
100000;128;93591
100000;128;85212
100000;128;99372
100000;128;94183
100000;128;104303
100000;128;104396
100000;128;101823
100000;128;97572
100000;128;99535
100000;128;93095
100000;128;100132
100000;128;92342
100000;128;84352
100000;128;110188
100000;128;104608
100000;128;111425
100000;128;97766
100000;128;103141
100000;128;121694
100000;128;113729
100000;128;93992
100000;128;102075
100000;128;82085
100000;128;86938
100000;128;93906
100000;128;107038
100000;128;99450
100000;128;97026
100000;128;90498
100000;128;94484
100000;128;100624
100000;128;107465
100000;128;114730
100000;128;96617
100000;128;89051
100000;128;95858
100000;128;115298
100000;128;100158
100000;128;112862
100000;128;98514
100000;128;98343
100000;128;84212
100000;128;97155
100000;128;94591
100000;128;98406
100000;128;95943
100000;128;105326
100000;128;100086
100000;128;105962
100000;128;86580
100000;128;89091
100000;128;98596
100000;128;98907
100000;128;98872
100000;128;90126
100000;128;99490
100000;128;96459
100000;128;87238
100000;128;93946
100000;128;79520
100000;128;94626
100000;128;112217
100000;128;111549
100000;128;95195
100000;128;99946
100000;128;104158
100000;128;94090
100000;128;90964
100000;128;95169
100000;128;94758
100000;128;106000
100000;128;87071
100000;128;107233
100000;128;103933
100000;128;96445
100000;128;103954
100000;128;94420
100000;128;90722
100000;128;115804
100000;128;101081
100000;128;95120
100000;128;78201
100000;128;98280
100000;128;104038
100000;128;112356
100000;128;84573
100000;128;97346
100000;128;103973
100000;128;90995
100000;128;107178
100000;128;103884
100000;128;88734
100000;128;98805
100000;128;90819
100000;128;101209
100000;128;110868
100000;128;108637
100000;128;83991
100000;128;93478
100000;128;96855
100000;128;100657
100000;128;87868
100000;128;107038
100000;128;114084
100000;128;101533
100000;128;105135
100000;128;90886
100000;128;103715
100000;128;95974
100000;128;123455
100000;128;122514
100000;128;111630
100000;128;100005
100000;128;102605
100000;128;102809
100000;128;97260
100000;128;98221
100000;128;98073
100000;128;113982
100000;128;103842
100000;128;96797
100000;128;85367
100000;128;94478
100000;128;92387
100000;128;100588
100000;128;100263
100000;128;95607
100000;128;90921
100000;128;106535
100000;128;95664
100000;128;111808
100000;128;85797
100000;128;100631
100000;128;101508
100000;128;110710
100000;128;90739
100000;128;92309
100000;128;87622
100000;128;108369
100000;128;93370
100000;128;106012
100000;128;107070
100000;128;107366
100000;128;107096
100000;128;79217
100000;128;110916
100000;128;110188
100000;128;93666
100000;128;96953
100000;128;95441
100000;128;96724
100000;128;96122
100000;128;102744
100000;128;109791
100000;128;114228
100000;128;94513
100000;128;109916
100000;128;91961
100000;128;101061
100000;128;90642
100000;128;106846
100000;128;104532
100000;128;99585
100000;128;95974
100000;128;101572
100000;128;108184
100000;128;98659
100000;128;97929
100000;128;93769
100000;128;108125
100000;128;97346
100000;128;98945
100000;128;88805
100000;128;96736
100000;128;101818
100000;128;95251
100000;128;94504
100000;128;79533
100000;128;112651
100000;128;98106
100000;128;101441
100000;128;97716
100000;128;105871
100000;128;103085
100000;128;84722
100000;128;93098
100000;128;125431
100000;128;89311
100000;128;114279
100000;128;129148
100000;128;82936
100000;128;108293
100000;128;89324
100000;128;92121
100000;128;101919
100000;128;96278
100000;128;92228
100000;128;101231
100000;128;103673
100000;128;101000
100000;128;96164
100000;128;95500
100000;128;117732
100000;128;105308
100000;128;103143
100000;128;98651
100000;128;106423
100000;128;80650
100000;128;95069
100000;128;90243
100000;128;95086
100000;128;98432
100000;128;107769
100000;128;93754
100000;128;96983
100000;128;101528
100000;128;97355
100000;128;110792
100000;128;94407
100000;128;98823
100000;128;95222
100000;128;90919
100000;128;94606
100000;128;93030
100000;128;111041
100000;128;101351
100000;128;109901
100000;128;104855
100000;128;107897
100000;128;103687
100000;128;87217
100000;128;86066
100000;128;95095
100000;128;104289
100000;128;90567
100000;128;99310
100000;128;90555
100000;128;93104
100000;128;103680
100000;128;90806
100000;128;105496
100000;128;101139
100000;128;99548
100000;128;93002
100000;128;97241
100000;128;97903
100000;128;102514
100000;128;101774
100000;128;98335
100000;128;84564
100000;128;111500
100000;128;114492
100000;128;93703
100000;128;123529
100000;128;127482
100000;128;98001
100000;128;98183
100000;128;114279
100000;128;95027
100000;128;97247
100000;128;101912
100000;128;108091
100000;128;89210
100000;128;98493
100000;128;111359
100000;128;118310
100000;128;103096
100000;128;99881
100000;128;99780
100000;128;99509
100000;128;95548
100000;128;100041
100000;128;87383
100000;128;115960
100000;128;126599
100000;128;107856
100000;128;104499
100000;128;123395
100000;128;88430
100000;128;102806
100000;128;95906
100000;128;90120
100000;128;88659
100000;128;83930
100000;128;96025
100000;128;101123
100000;128;117057
100000;128;107867
100000;128;99989
100000;128;98306
100000;128;105467
100000;128;89616
100000;128;100789
100000;128;110525
100000;128;99133
100000;128;93751
100000;128;107984
100000;128;91793
100000;128;109743
100000;128;92381
100000;128;90435
100000;128;105843
100000;128;128023
100000;128;82884
100000;128;105625
100000;128;110188
100000;128;96471
100000;128;92323
100000;128;113898
100000;128;114305
100000;128;98903
100000;128;94437
100000;128;100787
100000;128;96538
100000;128;97764
100000;128;98084
100000;128;95251
100000;128;89721
100000;128;80886
100000;128;104939
100000;128;103020
100000;128;101054
100000;128;97954
100000;128;99907
100000;128;96003
100000;128;105036
100000;128;95690
100000;128;112168
100000;128;101164
100000;128;90514
100000;128;107167
100000;128;120757
100000;128;86006
100000;128;106461
100000;128;100921
100000;128;89115
100000;128;105026
100000;128;91911
100000;128;104307
100000;128;99022
100000;128;98409
100000;128;112624
100000;128;106654
100000;128;105112
100000;128;100456
100000;128;98425
100000;128;97262
100000;128;92681
100000;128;87628
100000;128;100611
100000;128;104264
100000;128;94781
100000;128;100598
100000;128;102868
100000;128;107141
100000;128;92587
100000;128;93757
100000;128;103450
100000;128;122468
100000;128;92923
100000;128;110521
100000;128;106667
100000;128;99390
100000;128;91045
100000;128;102799
100000;128;87363
100000;128;105569
100000;128;112719
100000;128;89360
100000;128;106713
100000;128;109031
100000;128;100410
100000;128;131780
100000;128;101074
100000;128;95864
100000;128;90859
100000;128;98186
100000;128;105388
100000;128;100759
100000;128;97411
100000;128;113885
100000;128;92151
100000;128;108095
100000;128;98553
100000;128;121076
100000;128;83150
100000;128;119085
100000;128;115334
100000;128;87944
100000;128;101549
100000;128;99638
100000;128;98517
100000;128;93992
100000;128;103075
100000;128;96146
100000;128;106561
100000;128;85534
100000;128;108872
100000;128;88159
100000;128;92978
100000;128;90126
100000;128;101994
100000;128;106277
100000;128;105809
100000;128;118502
100000;128;81366
100000;128;101074
100000;128;109263
100000;128;89478
100000;128;110046
100000;128;108308
100000;128;118046
100000;128;97662
100000;128;97567
100000;128;108182
100000;128;112651
100000;128;96496
100000;128;119286
100000;128;89834
100000;128;94930
100000;128;89553
100000;128;98108
100000;128;100518
100000;128;104780
100000;128;105207
100000;128;92179
100000;128;96037
100000;128;101879
100000;128;87603
100000;128;115922
100000;128;100505
100000;128;101482
100000;128;88834
100000;128;112839
100000;128;96941
100000;128;92548
100000;128;101817
100000;128;102068
100000;128;95664
100000;128;95954
100000;128;87728
100000;128;100525
100000;128;91248
100000;128;101307
100000;128;111976
100000;128;126343
100000;128;94969
100000;128;95244
100000;128;102245
100000;128;111918
100000;128;99608
100000;128;99034
100000;128;100439
100000;128;94863
100000;128;99471
100000;128;83963
100000;128;98958
100000;128;91854
100000;128;93008
100000;128;90338
100000;128;92320
100000;128;106694
100000;128;99774
100000;128;93392
100000;128;117263
