N;M;Output
10000;1024;10284
10000;1024;10856
10000;1024;10113
10000;1024;10035
10000;1024;10027
10000;1024;10248
10000;1024;10310
10000;1024;10173
10000;1024;10112
10000;1024;9506
10000;1024;10317
10000;1024;10379
10000;1024;10256
10000;1024;9655
10000;1024;9924
10000;1024;9557
10000;1024;10266
10000;1024;9839
10000;1024;10091
10000;1024;9645
10000;1024;9762
10000;1024;10439
10000;1024;10672
10000;1024;10299
10000;1024;10148
10000;1024;10053
10000;1024;9563
10000;1024;9825
10000;1024;9794
10000;1024;9815
10000;1024;10131
10000;1024;9727
10000;1024;9716
10000;1024;10023
10000;1024;9718
10000;1024;9673
10000;1024;9810
10000;1024;10445
10000;1024;9802
10000;1024;9924
10000;1024;10041
10000;1024;10178
10000;1024;9891
10000;1024;10307
10000;1024;10279
10000;1024;10278
10000;1024;9936
10000;1024;9988
10000;1024;10284
10000;1024;9692
10000;1024;10467
10000;1024;10074
10000;1024;10092
10000;1024;10189
10000;1024;10640
10000;1024;10102
10000;1024;9474
10000;1024;9660
10000;1024;10091
10000;1024;9883
10000;1024;10021
10000;1024;9837
10000;1024;9770
10000;1024;9875
10000;1024;10428
10000;1024;9891
10000;1024;9948
10000;1024;9922
10000;1024;10345
10000;1024;10314
10000;1024;9805
10000;1024;10209
10000;1024;9746
10000;1024;10367
10000;1024;10293
10000;1024;10181
10000;1024;9930
10000;1024;9184
10000;1024;10053
10000;1024;9854
10000;1024;10190
10000;1024;9566
10000;1024;9627
10000;1024;9930
10000;1024;9706
10000;1024;9890
10000;1024;9785
10000;1024;9758
10000;1024;10079
10000;1024;10122
10000;1024;11041
10000;1024;10144
10000;1024;10258
10000;1024;9948
10000;1024;10053
10000;1024;9798
10000;1024;9752
10000;1024;9763
10000;1024;9924
10000;1024;10152
10000;1024;10160
10000;1024;9917
10000;1024;9837
10000;1024;9942
10000;1024;10058
10000;1024;10003
10000;1024;9856
10000;1024;9824
10000;1024;10368
10000;1024;10161
10000;1024;10358
10000;1024;10210
10000;1024;9982
10000;1024;9758
10000;1024;9676
10000;1024;9821
10000;1024;10028
10000;1024;10090
10000;1024;10437
10000;1024;9703
10000;1024;9595
10000;1024;10379
10000;1024;9573
10000;1024;9975
10000;1024;10123
10000;1024;9441
10000;1024;10114
10000;1024;9938
10000;1024;9873
10000;1024;10491
10000;1024;9949
10000;1024;10031
10000;1024;9846
10000;1024;9601
10000;1024;10469
10000;1024;9806
10000;1024;9982
10000;1024;10082
10000;1024;10042
10000;1024;10365
10000;1024;10186
10000;1024;10157
10000;1024;10132
10000;1024;9837
10000;1024;10015
10000;1024;10090
10000;1024;9992
10000;1024;10158
10000;1024;10065
10000;1024;10612
10000;1024;10050
10000;1024;9619
10000;1024;10338
10000;1024;10069
10000;1024;10188
10000;1024;9916
10000;1024;9993
10000;1024;9657
10000;1024;10450
10000;1024;10134
10000;1024;9943
10000;1024;9850
10000;1024;9975
10000;1024;9934
10000;1024;9986
10000;1024;10276
10000;1024;10180
10000;1024;9960
10000;1024;9667
10000;1024;10117
10000;1024;10105
10000;1024;10127
10000;1024;9946
10000;1024;9849
10000;1024;10436
10000;1024;9990
10000;1024;10102
10000;1024;9773
10000;1024;9581
10000;1024;10019
10000;1024;9636
10000;1024;10510
10000;1024;9866
10000;1024;9893
10000;1024;10076
10000;1024;9592
10000;1024;9520
10000;1024;9861
10000;1024;9996
10000;1024;9973
10000;1024;10037
10000;1024;9819
10000;1024;10482
10000;1024;9867
10000;1024;10104
10000;1024;9788
10000;1024;9698
10000;1024;10024
10000;1024;9216
10000;1024;9141
10000;1024;9781
10000;1024;9524
10000;1024;10267
10000;1024;10203
10000;1024;10565
10000;1024;9820
10000;1024;9843
10000;1024;9852
10000;1024;9850
10000;1024;9935
10000;1024;10152
10000;1024;10277
10000;1024;9923
10000;1024;9769
10000;1024;9292
10000;1024;10532
10000;1024;9706
10000;1024;10225
10000;1024;10244
10000;1024;10231
10000;1024;10135
10000;1024;9907
10000;1024;9974
10000;1024;9970
10000;1024;10447
10000;1024;10181
10000;1024;10374
10000;1024;10070
10000;1024;9474
10000;1024;9830
10000;1024;10022
10000;1024;10198
10000;1024;10556
10000;1024;10036
10000;1024;9730
10000;1024;10218
10000;1024;9845
10000;1024;9963
10000;1024;10011
10000;1024;9794
10000;1024;10610
10000;1024;9762
10000;1024;10082
10000;1024;10376
10000;1024;10301
10000;1024;9581
10000;1024;10811
10000;1024;10438
10000;1024;10250
10000;1024;10234
10000;1024;9501
10000;1024;9637
10000;1024;9395
10000;1024;9810
10000;1024;10235
10000;1024;10492
10000;1024;10156
10000;1024;10159
10000;1024;10231
10000;1024;10162
10000;1024;9946
10000;1024;10181
10000;1024;9888
10000;1024;10401
10000;1024;9839
10000;1024;10361
10000;1024;10850
10000;1024;10463
10000;1024;9957
10000;1024;10205
10000;1024;10095
10000;1024;9968
10000;1024;10086
10000;1024;10197
10000;1024;10071
10000;1024;10112
10000;1024;9991
10000;1024;10147
10000;1024;9698
10000;1024;9470
10000;1024;9602
10000;1024;10208
10000;1024;9659
10000;1024;10018
10000;1024;9739
10000;1024;9976
10000;1024;10229
10000;1024;9778
10000;1024;9627
10000;1024;9865
10000;1024;10110
10000;1024;10291
10000;1024;9957
10000;1024;9745
10000;1024;9940
10000;1024;9828
10000;1024;9951
10000;1024;9914
10000;1024;10116
10000;1024;10241
10000;1024;10565
10000;1024;9704
10000;1024;9980
10000;1024;10022
10000;1024;10014
10000;1024;9511
10000;1024;10404
10000;1024;10120
10000;1024;10108
10000;1024;10295
10000;1024;10392
10000;1024;10135
10000;1024;10060
10000;1024;9768
10000;1024;9586
10000;1024;10037
10000;1024;10382
10000;1024;10082
10000;1024;9822
10000;1024;9708
10000;1024;9814
10000;1024;9715
10000;1024;10046
10000;1024;9704
10000;1024;9877
10000;1024;9498
10000;1024;10269
10000;1024;9614
10000;1024;9670
10000;1024;10170
10000;1024;10050
10000;1024;9922
10000;1024;9817
10000;1024;10211
