N;M;Output
10000;512;11318
10000;512;9249
10000;512;10580
10000;512;9629
10000;512;9852
10000;512;10354
10000;512;9896
10000;512;10631
10000;512;9643
10000;512;9233
10000;512;9624
10000;512;10154
10000;512;9433
10000;512;10297
10000;512;10380
10000;512;9649
10000;512;10724
10000;512;10102
10000;512;10332
10000;512;10313
10000;512;9783
10000;512;10019
10000;512;10574
10000;512;9720
10000;512;10112
10000;512;10951
10000;512;9979
10000;512;10118
10000;512;10332
10000;512;10137
10000;512;9644
10000;512;9550
10000;512;10075
10000;512;9751
10000;512;9965
10000;512;10604
10000;512;10435
10000;512;10226
10000;512;10469
10000;512;9642
10000;512;9928
10000;512;9793
10000;512;10198
10000;512;9775
10000;512;10156
10000;512;9375
10000;512;9325
10000;512;9528
10000;512;9807
10000;512;10020
10000;512;10529
10000;512;8401
10000;512;10315
10000;512;9243
10000;512;9124
10000;512;10524
10000;512;10143
10000;512;9513
10000;512;10418
10000;512;10244
10000;512;9926
10000;512;10227
10000;512;9885
10000;512;10261
10000;512;10548
10000;512;10019
10000;512;9509
10000;512;9689
10000;512;10088
10000;512;10471
10000;512;10114
10000;512;10020
10000;512;9789
10000;512;9574
10000;512;9793
10000;512;10016
10000;512;9712
10000;512;9547
10000;512;10673
10000;512;10244
10000;512;10165
10000;512;9935
10000;512;11000
10000;512;10822
10000;512;9627
10000;512;9928
10000;512;9647
10000;512;10094
10000;512;9483
10000;512;10572
10000;512;10190
10000;512;10209
10000;512;10460
10000;512;9677
10000;512;9675
10000;512;9811
10000;512;10656
10000;512;9709
10000;512;9994
10000;512;9733
10000;512;9809
10000;512;10471
10000;512;10473
10000;512;10432
10000;512;9840
10000;512;10530
10000;512;10017
10000;512;9614
10000;512;9585
10000;512;9905
10000;512;10679
10000;512;10610
10000;512;9318
10000;512;10088
10000;512;10775
10000;512;10108
10000;512;10519
10000;512;10199
10000;512;11266
10000;512;9758
10000;512;9604
10000;512;10302
10000;512;9859
10000;512;9734
10000;512;9432
10000;512;10572
10000;512;9488
10000;512;10396
10000;512;10091
10000;512;10251
10000;512;9691
10000;512;10008
10000;512;9699
10000;512;10065
10000;512;10963
10000;512;9883
10000;512;10083
10000;512;9905
10000;512;10102
10000;512;10227
10000;512;10673
10000;512;9754
10000;512;9555
10000;512;9857
10000;512;10692
10000;512;9554
10000;512;10657
10000;512;10438
10000;512;10191
10000;512;10172
10000;512;9621
10000;512;10554
10000;512;9688
10000;512;9782
10000;512;9780
10000;512;9865
10000;512;10282
10000;512;9850
10000;512;10186
10000;512;10086
10000;512;11110
10000;512;9547
10000;512;10446
10000;512;9716
10000;512;9970
10000;512;10399
10000;512;9801
10000;512;9926
10000;512;10237
10000;512;10208
10000;512;9472
10000;512;9631
10000;512;9699
10000;512;10166
10000;512;10334
10000;512;10454
10000;512;9996
10000;512;10989
10000;512;9004
10000;512;10366
10000;512;10900
10000;512;10349
10000;512;10794
10000;512;10324
10000;512;9635
10000;512;10500
10000;512;10375
10000;512;9286
10000;512;9917
10000;512;10479
10000;512;10187
10000;512;10333
10000;512;10445
10000;512;10502
10000;512;9872
10000;512;9186
10000;512;11078
10000;512;11291
10000;512;10402
10000;512;9915
10000;512;10712
10000;512;9623
10000;512;9326
10000;512;9993
10000;512;10397
10000;512;10127
10000;512;9628
10000;512;9829
10000;512;10309
10000;512;9919
10000;512;9903
10000;512;9811
10000;512;10726
10000;512;9169
10000;512;9880
10000;512;10171
10000;512;9695
10000;512;9867
10000;512;9785
10000;512;9001
10000;512;9659
10000;512;10748
10000;512;10963
10000;512;9938
10000;512;9174
10000;512;9572
10000;512;11019
10000;512;10074
10000;512;10698
10000;512;10163
10000;512;10752
10000;512;10212
10000;512;10184
10000;512;9948
10000;512;9547
10000;512;10169
10000;512;9226
10000;512;9754
10000;512;9333
10000;512;10764
10000;512;10028
10000;512;9428
10000;512;9633
10000;512;10030
10000;512;9659
10000;512;9994
10000;512;10572
10000;512;9496
10000;512;9232
10000;512;10410
10000;512;9311
10000;512;9834
10000;512;10602
10000;512;9768
10000;512;9964
10000;512;9806
10000;512;9088
10000;512;10237
10000;512;10232
10000;512;9561
10000;512;9691
10000;512;9945
10000;512;10306
10000;512;10293
10000;512;10274
10000;512;10581
10000;512;9620
10000;512;9737
10000;512;10678
10000;512;9094
10000;512;10090
10000;512;10371
10000;512;9319
10000;512;9700
10000;512;9710
10000;512;10020
10000;512;10461
10000;512;10209
10000;512;9718
