N;M;Output
10000;128;9669
10000;128;7887
10000;128;10298
10000;128;7945
10000;128;10547
10000;128;10868
10000;128;10941
10000;128;9170
10000;128;10497
10000;128;11151
10000;128;10374
10000;128;9363
10000;128;9488
10000;128;9703
10000;128;10483
10000;128;9436
10000;128;10021
10000;128;9166
10000;128;11605
10000;128;9492
10000;128;10521
10000;128;9030
10000;128;9989
10000;128;10222
10000;128;11654
10000;128;12335
10000;128;9735
10000;128;8398
10000;128;10301
10000;128;11739
10000;128;9601
10000;128;10002
10000;128;11129
10000;128;9291
10000;128;9880
10000;128;9852
10000;128;10562
10000;128;8991
10000;128;9591
10000;128;9935
10000;128;8701
10000;128;9585
10000;128;9726
10000;128;10870
10000;128;9698
10000;128;11558
10000;128;9625
10000;128;10938
10000;128;8645
10000;128;9355
10000;128;9201
10000;128;10023
10000;128;10085
10000;128;10153
10000;128;8798
10000;128;9285
10000;128;9104
10000;128;11593
10000;128;9476
10000;128;9535
10000;128;10078
10000;128;11797
10000;128;9217
10000;128;9611
10000;128;9174
10000;128;9881
10000;128;9381
10000;128;9795
10000;128;9979
10000;128;9092
10000;128;12162
10000;128;10543
10000;128;9759
10000;128;8354
10000;128;11390
10000;128;9852
10000;128;10410
10000;128;9938
10000;128;10466
10000;128;10310
10000;128;10348
10000;128;8476
10000;128;8322
10000;128;10181
10000;128;10789
10000;128;11869
10000;128;9727
10000;128;9486
10000;128;9341
10000;128;9327
10000;128;10577
10000;128;8803
10000;128;10768
10000;128;10471
10000;128;11189
10000;128;10908
10000;128;9001
10000;128;9324
10000;128;11416
10000;128;9521
10000;128;9679
10000;128;8746
10000;128;13009
10000;128;10840
10000;128;10352
10000;128;9102
10000;128;9200
10000;128;10916
10000;128;10240
10000;128;8883
10000;128;11421
10000;128;8485
10000;128;10164
10000;128;9441
10000;128;10015
10000;128;9309
10000;128;9597
10000;128;8702
10000;128;9342
10000;128;10908
10000;128;10335
10000;128;10738
10000;128;9065
10000;128;9793
10000;128;8942
10000;128;10666
10000;128;9895
10000;128;8834
10000;128;10149
10000;128;10311
10000;128;9922
10000;128;9485
10000;128;13187
10000;128;10651
10000;128;9989
10000;128;9125
10000;128;11291
10000;128;10618
10000;128;9984
10000;128;9665
10000;128;10158
10000;128;10689
10000;128;9298
10000;128;12150
10000;128;8946
10000;128;9637
10000;128;8939
10000;128;11242
10000;128;10594
10000;128;11952
10000;128;9638
10000;128;10380
10000;128;9309
10000;128;9897
10000;128;10205
10000;128;8854
10000;128;11004
10000;128;9272
10000;128;12529
10000;128;9521
10000;128;10738
10000;128;9767
10000;128;9146
10000;128;10454
10000;128;10045
10000;128;9973
10000;128;10202
10000;128;10735
10000;128;9827
10000;128;11630
10000;128;10058
10000;128;9701
10000;128;9409
10000;128;10163
10000;128;10790
10000;128;9758
10000;128;11488
10000;128;8491
10000;128;10290
10000;128;10779
10000;128;9247
10000;128;11471
10000;128;8119
10000;128;10929
10000;128;10631
10000;128;10335
10000;128;10767
10000;128;9352
10000;128;9471
10000;128;10204
10000;128;11082
10000;128;10253
10000;128;9645
10000;128;10502
10000;128;8833
10000;128;9276
10000;128;10061
10000;128;11566
10000;128;10068
10000;128;10438
10000;128;9292
10000;128;9525
10000;128;10471
10000;128;9045
10000;128;9677
10000;128;9875
10000;128;9302
10000;128;9802
10000;128;10545
10000;128;9660
10000;128;10446
10000;128;8869
10000;128;9491
10000;128;8098
10000;128;8888
10000;128;10444
10000;128;8775
10000;128;9222
10000;128;9496
10000;128;9717
10000;128;9676
10000;128;9480
10000;128;9518
10000;128;10526
10000;128;8945
10000;128;9540
10000;128;11009
10000;128;10258
10000;128;9407
10000;128;11023
10000;128;10106
10000;128;8929
10000;128;9452
10000;128;8960
10000;128;9636
10000;128;10516
10000;128;9792
10000;128;11046
10000;128;9032
10000;128;9512
10000;128;10515
10000;128;9543
10000;128;9786
10000;128;10009
10000;128;10723
10000;128;10327
10000;128;9535
10000;128;8864
10000;128;9047
10000;128;9564
10000;128;9949
10000;128;10778
10000;128;10990
10000;128;10879
10000;128;9514
10000;128;11359
10000;128;10433
10000;128;9378
10000;128;10536
10000;128;9272
10000;128;10177
10000;128;10236
10000;128;8701
10000;128;8750
10000;128;10706
10000;128;11505
10000;128;9236
10000;128;9922
10000;128;9884
10000;128;9663
10000;128;9072
10000;128;9384
10000;128;10270
10000;128;9654
10000;128;10050
10000;128;10169
10000;128;9645
10000;128;12901
10000;128;8901
10000;128;11627
10000;128;11639
10000;128;9260
10000;128;9561
10000;128;9993
10000;128;10311
10000;128;9416
10000;128;8963
10000;128;10165
10000;128;9020
10000;128;10589
10000;128;10278
10000;128;12481
10000;128;9365
10000;128;9770
10000;128;9693
10000;128;8848
10000;128;9758
10000;128;10899
10000;128;9957
10000;128;9776
10000;128;10280
10000;128;10288
10000;128;10010
10000;128;10378
10000;128;8521
10000;128;10125
10000;128;9280
10000;128;10460
10000;128;8003
10000;128;10265
10000;128;10164
10000;128;9941
10000;128;10474
10000;128;8146
10000;128;10112
10000;128;10030
10000;128;9157
10000;128;11373
10000;128;11363
10000;128;10588
10000;128;9432
10000;128;8877
10000;128;9528
10000;128;9992
10000;128;10273
10000;128;8415
10000;128;10069
10000;128;8988
10000;128;10863
10000;128;9594
10000;128;10983
10000;128;12890
10000;128;8578
10000;128;8964
10000;128;10050
10000;128;8931
10000;128;10075
10000;128;8838
10000;128;10298
10000;128;9307
10000;128;9486
10000;128;11046
10000;128;9512
10000;128;9583
10000;128;9119
10000;128;11477
10000;128;10992
10000;128;9015
10000;128;8314
10000;128;9625
10000;128;9085
10000;128;10193
10000;128;8786
10000;128;10383
10000;128;10387
10000;128;10569
10000;128;9580
10000;128;9782
10000;128;10827
10000;128;8428
10000;128;10626
10000;128;9259
10000;128;9971
10000;128;9503
10000;128;9343
10000;128;8385
10000;128;10364
10000;128;9753
10000;128;10584
10000;128;10721
10000;128;9110
10000;128;8789
10000;128;9220
10000;128;11434
10000;128;8970
10000;128;12368
10000;128;9499
10000;128;9061
10000;128;10432
10000;128;9871
10000;128;8419
10000;128;10994
10000;128;10072
10000;128;9638
10000;128;10457
10000;128;11266
10000;128;8751
10000;128;9249
10000;128;9524
10000;128;10713
10000;128;9643
10000;128;11171
10000;128;10172
10000;128;12024
10000;128;10701
10000;128;9183
10000;128;9623
10000;128;9484
10000;128;9984
10000;128;10313
10000;128;9735
10000;128;10105
10000;128;9461
10000;128;10623
10000;128;9496
10000;128;11417
10000;128;10547
10000;128;9113
10000;128;9969
10000;128;7914
10000;128;11666
10000;128;12148
10000;128;9301
10000;128;9783
10000;128;11236
10000;128;9021
10000;128;9865
10000;128;10186
10000;128;10189
10000;128;10190
10000;128;10005
10000;128;12164
10000;128;9995
10000;128;12589
10000;128;9672
10000;128;10964
10000;128;8270
10000;128;9715
10000;128;10443
10000;128;10053
10000;128;8485
10000;128;11317
10000;128;9636
10000;128;9808
10000;128;10612
10000;128;11877
10000;128;9708
10000;128;10173
10000;128;8371
10000;128;9389
10000;128;9786
10000;128;11050
10000;128;9097
10000;128;9076
10000;128;10179
10000;128;8361
10000;128;11089
10000;128;11303
10000;128;9560
10000;128;9768
10000;128;9976
10000;128;7993
10000;128;9554
10000;128;10087
10000;128;9894
10000;128;10601
10000;128;9259
10000;128;9259
10000;128;11505
10000;128;9648
10000;128;9718
10000;128;9701
10000;128;9404
10000;128;9358
10000;128;10157
10000;128;10072
10000;128;8843
10000;128;9360
10000;128;9411
10000;128;9761
10000;128;8246
10000;128;8695
10000;128;10704
10000;128;9955
10000;128;10896
10000;128;11533
10000;128;9624
10000;128;10035
10000;128;10387
10000;128;9616
10000;128;10234
10000;128;10484
10000;128;8812
10000;128;11805
10000;128;10725
10000;128;9957
10000;128;8825
10000;128;10024
10000;128;9642
10000;128;10180
10000;128;11549
10000;128;9608
10000;128;10919
10000;128;9677
10000;128;9687
10000;128;11436
10000;128;9772
10000;128;9670
10000;128;10220
10000;128;10284
10000;128;9795
10000;128;11512
10000;128;10791
10000;128;9770
10000;128;9954
10000;128;10118
10000;128;9728
10000;128;11697
10000;128;10941
10000;128;10066
10000;128;9217
10000;128;9583
10000;128;10772
10000;128;11382
10000;128;10189
10000;128;10193
10000;128;10917
10000;128;9715
10000;128;11519
10000;128;8600
10000;128;8736
10000;128;9972
10000;128;8062
10000;128;9282
10000;128;9729
10000;128;10059
10000;128;9892
10000;128;10404
10000;128;9990
10000;128;9064
10000;128;10513
10000;128;9563
10000;128;9335
10000;128;11370
10000;128;10766
10000;128;9456
10000;128;10072
10000;128;10662
10000;128;9459
10000;128;10453
10000;128;8902
10000;128;8082
10000;128;11898
10000;128;8839
10000;128;10249
10000;128;10987
10000;128;10224
10000;128;10914
10000;128;10438
10000;128;11809
10000;128;11639
10000;128;11011
10000;128;11553
10000;128;10304
10000;128;9700
10000;128;11881
10000;128;9635
10000;128;10777
10000;128;9890
10000;128;9307
10000;128;9486
10000;128;8778
10000;128;9426
10000;128;9045
10000;128;12060
10000;128;9840
10000;128;8462
10000;128;10942
10000;128;10387
10000;128;10068
10000;128;11239
10000;128;11413
10000;128;11733
10000;128;8819
10000;128;9089
10000;128;10067
10000;128;10008
10000;128;10761
10000;128;7818
10000;128;8890
10000;128;9141
10000;128;10556
10000;128;8682
10000;128;10841
10000;128;10874
10000;128;12551
10000;128;10119
10000;128;11680
10000;128;11854
10000;128;8773
10000;128;8784
10000;128;8426
10000;128;9245
10000;128;9942
10000;128;8203
10000;128;9447
10000;128;10139
10000;128;11372
10000;128;9034
10000;128;11537
10000;128;11439
10000;128;9670
10000;128;12645
10000;128;9048
10000;128;11059
10000;128;10038
10000;128;10078
10000;128;12601
10000;128;8814
10000;128;10416
10000;128;10179
10000;128;9995
10000;128;10113
10000;128;11113
10000;128;10681
10000;128;9079
10000;128;10153
10000;128;10400
10000;128;10261
10000;128;8126
10000;128;9918
10000;128;11768
10000;128;9902
10000;128;11463
10000;128;10867
10000;128;9377
10000;128;10746
10000;128;10712
10000;128;9529
10000;128;8781
10000;128;9076
10000;128;8992
10000;128;9499
10000;128;9448
10000;128;10667
10000;128;9199
10000;128;9244
10000;128;10101
10000;128;9542
10000;128;10423
10000;128;10327
10000;128;9488
10000;128;9940
10000;128;11391
10000;128;10535
10000;128;12158
10000;128;9698
10000;128;10286
10000;128;10381
10000;128;8625
10000;128;9751
10000;128;8933
10000;128;8660
10000;128;9245
10000;128;11463
10000;128;10700
10000;128;10368
10000;128;9186
10000;128;10024
10000;128;9287
10000;128;10421
10000;128;11168
10000;128;10275
10000;128;10870
10000;128;9648
10000;128;9371
10000;128;12024
10000;128;9910
10000;128;9291
10000;128;10766
10000;128;9093
10000;128;9986
10000;128;9953
10000;128;9910
10000;128;10452
10000;128;10037
10000;128;8407
10000;128;10297
10000;128;10645
10000;128;10543
10000;128;9109
10000;128;11731
10000;128;10695
10000;128;11317
10000;128;10396
10000;128;10026
10000;128;10590
10000;128;12949
10000;128;10404
10000;128;8622
10000;128;9683
10000;128;10171
10000;128;10549
10000;128;11980
10000;128;8719
10000;128;9311
10000;128;9007
10000;128;8225
10000;128;9824
10000;128;9307
10000;128;9432
10000;128;9848
10000;128;11082
10000;128;10333
10000;128;9564
10000;128;9458
10000;128;9258
10000;128;9115
10000;128;9271
10000;128;9177
10000;128;10102
10000;128;12179
10000;128;8234
10000;128;9770
10000;128;8811
10000;128;11658
10000;128;10593
10000;128;11182
10000;128;11220
10000;128;10713
10000;128;10078
10000;128;12353
10000;128;8977
10000;128;9471
10000;128;10815
10000;128;10224
10000;128;9917
10000;128;8817
10000;128;9662
10000;128;8837
10000;128;10422
10000;128;10609
10000;128;9421
10000;128;12576
10000;128;9587
10000;128;9977
10000;128;9516
10000;128;8544
10000;128;9862
10000;128;9731
10000;128;8842
10000;128;10252
10000;128;11992
10000;128;8809
10000;128;8908
10000;128;10428
10000;128;8791
10000;128;12086
10000;128;10775
10000;128;9927
10000;128;9305
10000;128;8995
10000;128;11827
10000;128;9744
10000;128;9897
10000;128;8916
10000;128;11393
10000;128;8502
10000;128;9965
10000;128;10071
10000;128;10656
10000;128;10336
10000;128;11076
10000;128;10425
10000;128;9350
10000;128;9869
10000;128;10383
10000;128;11312
10000;128;9558
10000;128;10433
10000;128;11645
10000;128;8852
10000;128;11061
10000;128;9516
10000;128;10871
10000;128;9039
10000;128;9060
10000;128;10569
10000;128;10449
10000;128;10028
10000;128;10483
10000;128;10638
10000;128;10506
10000;128;9414
10000;128;9500
10000;128;12752
10000;128;10665
10000;128;8324
10000;128;8896
10000;128;8999
10000;128;9387
10000;128;10616
10000;128;11812
10000;128;10708
10000;128;10656
10000;128;10179
10000;128;10440
10000;128;9296
10000;128;10446
10000;128;11151
10000;128;10740
10000;128;9705
10000;128;9978
10000;128;9963
10000;128;10343
10000;128;11275
10000;128;11422
10000;128;8971
10000;128;9655
10000;128;9188
10000;128;9089
10000;128;8818
10000;128;9539
10000;128;10086
10000;128;10950
10000;128;9560
10000;128;11060
10000;128;10235
10000;128;10211
10000;128;9874
10000;128;10477
10000;128;11036
10000;128;10029
10000;128;10258
10000;128;10392
10000;128;8859
10000;128;9465
10000;128;11115
10000;128;10103
10000;128;11174
10000;128;12225
